,driver_id,day_of_week,total_days,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,avg_fare
196,5340237,4,5,30,219,4.0,12,0.054794521,COMPLETED,82.08333333
197,5413087,3,5,16,199,4.4,11,0.055276382,COMPLETED,99.0
198,5332908,4,7,81,669,4.466666667,37,0.055306428,COMPLETED,86.18918919
199,4042972,1,1,2,36,4.5,2,0.055555556,COMPLETED,109.5
200,4712745,7,3,7,54,5.0,3,0.055555556,COMPLETED,147.66666669999998
201,4957928,1,5,11,54,4.0,3,0.055555556,COMPLETED,88.66666667
202,5104140,1,2,16,90,4.307563701,5,0.055555556,COMPLETED,77.0
203,5221152,1,1,3,18,4.307563701,1,0.055555556,COMPLETED,119.0
204,5286121,5,1,1,18,4.307563701,1,0.055555556,COMPLETED,112.0
205,4672609,7,5,24,268,4.125,15,0.055970149000000004,COMPLETED,88.33333333
206,4012859,3,6,71,354,3.666666667,20,0.056497175,COMPLETED,102.2
207,5003569,2,2,9,53,4.0,3,0.056603774,COMPLETED,110.66666670000001
208,4809311,1,3,9,70,5.0,4,0.057142857000000005,COMPLETED,102.25
209,4354743,3,1,3,52,3.0,3,0.057692308,COMPLETED,69.33333333
210,3419580,7,6,43,240,3.833333333,14,0.058333333,COMPLETED,93.28571429
211,3040004,4,1,1,17,4.307563701,1,0.058823529000000006,COMPLETED,45.0
212,3434085,1,2,2,17,4.307563701,1,0.058823529000000006,COMPLETED,188.0
213,3620117,5,5,13,34,5.0,2,0.058823529000000006,COMPLETED,104.0
214,4019859,2,2,12,34,4.0,2,0.058823529000000006,COMPLETED,88.0
215,4153896,7,1,1,17,4.0,1,0.058823529000000006,COMPLETED,146.0
216,4534594,1,1,1,17,4.307563701,1,0.058823529000000006,COMPLETED,123.0
217,5367202,5,1,1,17,4.307563701,1,0.058823529000000006,COMPLETED,45.0
218,5368087,4,3,7,102,3.0,6,0.058823529000000006,COMPLETED,101.5
219,5384160,1,3,5,34,4.307563701,2,0.058823529000000006,COMPLETED,79.0
220,4887499,1,6,36,355,4.2,21,0.05915493,COMPLETED,90.80952381
221,5304683,1,3,8,101,4.333333333,6,0.059405941,COMPLETED,72.16666667
222,5385546,2,4,9,101,4.666666667,6,0.059405941,COMPLETED,110.16666670000001
223,5125164,5,4,13,117,3.666666667,7,0.05982906,COMPLETED,114.2857143
224,4348842,5,3,4,33,4.307563701,2,0.060606060999999996,COMPLETED,135.5
225,5105715,2,2,4,33,3.0,2,0.060606060999999996,COMPLETED,145.5
226,5248798,2,2,6,33,5.0,2,0.060606060999999996,COMPLETED,123.0
227,5270410,3,5,14,99,4.0,6,0.060606060999999996,COMPLETED,137.0
228,5410416,5,1,5,33,4.0,2,0.060606060999999996,COMPLETED,52.0
229,5413131,6,3,15,66,4.5,4,0.060606060999999996,COMPLETED,131.0
230,4124475,3,3,7,49,5.0,3,0.06122449,COMPLETED,121.0
231,5228005,7,3,5,49,5.0,3,0.06122449,COMPLETED,126.33333329999999
232,4335274,1,6,10,114,4.5,7,0.061403509,COMPLETED,101.7142857
233,5225414,4,7,30,211,3.666666667,13,0.061611374000000003,COMPLETED,102.1538462
234,4409917,1,5,13,97,4.666666667,6,0.06185567,COMPLETED,108.16666670000001
235,4980025,2,3,14,97,4.0,6,0.06185567,COMPLETED,90.33333333
236,3243415,1,6,53,385,4.333333333,24,0.062337662,COMPLETED,74.95833333
237,2939767,1,4,11,128,4.2,8,0.0625,COMPLETED,115.75
238,3688501,2,2,8,16,4.307563701,1,0.0625,COMPLETED,163.0
239,3840723,2,2,5,16,4.0,1,0.0625,COMPLETED,109.0
240,4357418,4,3,3,32,4.307563701,2,0.0625,COMPLETED,98.5
241,4626035,3,2,9,32,4.307563701,2,0.0625,COMPLETED,90.5
242,5063192,7,1,2,16,4.307563701,1,0.0625,COMPLETED,77.0
243,5210804,1,2,2,16,4.307563701,1,0.0625,COMPLETED,107.0
244,5230208,5,3,12,96,4.0,6,0.0625,COMPLETED,74.0
245,5294962,1,2,14,80,4.5,5,0.0625,COMPLETED,112.0
246,5196461,1,5,13,95,5.0,6,0.063157895,COMPLETED,108.83333329999999
247,5004246,2,5,40,125,3.666666667,8,0.064,COMPLETED,104.375
248,5255324,1,4,34,312,4.666666667,20,0.064102564,COMPLETED,91.75
249,5311075,7,7,225,653,4.333333333,42,0.06431853,COMPLETED,59.45238095
250,4650888,4,4,18,171,4.875,11,0.064327485,COMPLETED,111.81818179999999
251,5285826,6,7,41,295,3.4444444439999997,19,0.06440678,COMPLETED,92.42105263
252,4040689,1,1,6,31,4.0,2,0.064516129,COMPLETED,99.5
253,4553073,1,1,9,31,4.5,2,0.064516129,COMPLETED,126.0
254,4829956,7,1,6,31,3.0,2,0.064516129,CANCELED,64.0
255,4970658,2,6,23,62,3.0,4,0.064516129,COMPLETED,89.0
256,5277578,1,3,21,108,4.0,7,0.064814815,COMPLETED,87.85714286
257,5324300,1,6,46,123,4.5,8,0.06504065,COMPLETED,103.875
258,5426850,7,3,15,123,4.2,8,0.06504065,COMPLETED,81.25
259,5212014,2,3,8,107,3.666666667,7,0.065420561,COMPLETED,97.71428571
260,4818253,2,3,11,76,4.0,5,0.065789474,COMPLETED,84.8
261,4679323,3,5,16,121,4.8,8,0.066115702,COMPLETED,143.0
262,2870173,2,6,49,285,4.25,19,0.066666667,COMPLETED,89.26315789
263,3174762,7,3,7,30,4.0,2,0.066666667,COMPLETED,78.5
264,3437386,5,3,4,30,4.307563701,2,0.066666667,COMPLETED,73.0
265,4146452,6,2,4,15,4.307563701,1,0.066666667,COMPLETED,160.0
266,4604762,5,1,1,15,4.307563701,1,0.066666667,COMPLETED,158.0
