driver_id,day_of_week,Hour,Minute,total_assigned_request,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km
4032416,6,11,55,5,5,1,0.2,COMPLETED,0.486666667,2.407
4034260,3,10,27,36,4,17,0.47,COMPLETED,5.418611111,78.427
4034589,7,20,4,45,3.923076923,27,0.6,COMPLETED,6.877222222,118.771
4035212,2,13,27,20,4.166666667,17,0.85,COMPLETED,3.257222222,62.814
4035227,1,11,18,11,4.75,6,0.55,COMPLETED,1.172777778,21.449
4035678,4,11,1,36,3.75,27,0.75,COMPLETED,7.675833333,142.742
4038070,3,13,6,13,4.5,11,0.85,COMPLETED,3.865277778,59.155
4038846,4,15,21,3,,1,0.33,COMPLETED,0.313611111,5.817
4038984,3,12,26,13,3.2,9,0.69,COMPLETED,3.048888889,46.51
4040151,1,20,32,1,,0,0,CANCELED,,
4040262,2,13,18,31,4.214285714,26,0.84,COMPLETED,8.258055556,129.274
4040384,4,17,57,37,4.5,27,0.73,COMPLETED,8.425277778,146.052
4040689,1,12,35,6,4,2,0.33,COMPLETED,0.353611111,8.772
4040845,1,12,19,9,5,5,0.56,COMPLETED,1.406666667,21.765
4040853,6,17,1,2,,1,0.5,CANCELED,0,0.067
4041156,7,19,18,10,3,2,0.2,COMPLETED,0.504166667,5.225
4041798,3,9,0,1,,0,0,CANCELED,,
4042274,7,6,47,12,5,6,0.5,COMPLETED,2.415277778,36.619
4042294,2,15,57,27,4.3,18,0.67,COMPLETED,7.510277778,138.186
4042700,2,10,13,6,4.666666667,5,0.83,COMPLETED,0.702777778,14.778
4042710,2,10,17,44,4,14,0.32,COMPLETED,3.571666667,52.614
4045394,4,19,0,8,4.25,7,0.88,COMPLETED,2.185833333,43.933
4045906,3,15,36,14,4,1,0.07,COMPLETED,0.140833333,2.281
4048554,4,17,37,3,4,2,0.67,COMPLETED,0.395,4.837
4049877,5,16,49,3,,1,0.33,CANCELED,0.174722222,3.235
4051325,3,17,54,51,3.636363636,23,0.45,COMPLETED,0.430833333,30.54
4052610,2,18,59,44,4.375,31,0.7,COMPLETED,6.751666667,131.571
4059098,4,15,41,10,5,6,0.6,COMPLETED,1.115555556,14.196
4059114,6,19,59,1,,0,0,CANCELED,,
4059435,7,13,22,39,4.4,28,0.72,COMPLETED,10.30555556,177.714
4060767,2,6,5,8,4,4,0.5,COMPLETED,0.424444444,9.465
4067968,1,11,26,8,,2,0.25,COMPLETED,0.536388889,10.627
4076078,2,10,48,20,4.666666667,17,0.85,COMPLETED,4.819722222,92.245
4082745,1,11,31,14,4.5,7,0.5,COMPLETED,1.757222222,30.463
4084643,5,18,57,33,4.416666667,25,0.76,COMPLETED,7.659166667,138.671
4086354,5,17,27,3,1,2,0.67,COMPLETED,1.064444444,25.618
4092353,5,13,46,57,4.4375,35,0.61,COMPLETED,9.000277778,158.359
4092419,2,10,26,17,4.5,15,0.88,COMPLETED,5.065555556,96.288
4093745,7,9,34,1,,0,0,CANCELED,,
4093764,5,11,13,2,4,1,0.5,COMPLETED,0.351944444,4.859
4095262,4,17,46,9,4.6,7,0.78,COMPLETED,1.871388889,35.432
4095784,2,9,54,8,3,6,0.75,COMPLETED,1.485833333,24.299
4095791,1,10,6,2,5,1,0.5,COMPLETED,0.178055556,2.425
4095840,5,8,42,16,4.25,14,0.88,COMPLETED,2.681388889,55.198
4103653,5,9,40,7,,0,0,CANCELED,,
4103680,2,8,51,1,,0,0,CANCELED,,
4104491,2,16,25,16,4.571428571,11,0.69,COMPLETED,3.574166667,54.127
4110740,6,9,42,39,4.5,15,0.38,COMPLETED,4.737777778,96.827
4111955,4,14,8,8,,2,0.25,COMPLETED,0.555833333,2.464
4112114,1,18,54,8,4.5,2,0.25,COMPLETED,0.449722222,7.056
4112660,1,12,44,8,4.333333333,5,0.63,COMPLETED,1.693888889,38.594
4112664,7,19,1,7,4,2,0.29,COMPLETED,0.425,9.108
4112672,5,11,53,26,4.4,9,0.35,COMPLETED,1.794444444,26.28
4113440,1,18,23,3,,0,0,CANCELED,,
4120139,4,21,3,5,5,4,0.8,COMPLETED,0.582777778,21.15
4121365,7,18,7,55,4.181818182,18,0.33,COMPLETED,3.221944444,38.43
4121747,5,17,37,37,3.583333333,28,0.76,COMPLETED,8.849722222,148.768
4121855,3,8,36,3,5,1,0.33,COMPLETED,0.098888889,2.029
