,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides
2021,5366752,3,2,17,7,4124068,4,15,3.0,2,0.133333333,1,1.215833333,13.799000000000001,138.5,11,50.0,2
2022,5366589,7,2,19,6,4623953,2,24,4.0,2,0.083333333,1,0.596666667,13.708,129.5,22,100.0,0
2023,5365337,2,2,8,22,4448530,11,28,4.0,9,0.321428571,1,3.225277778,26.374000000000002,80.77777778,17,81.81818181818183,2
2024,5363655,5,2,15,16,4292496,7,101,4.8,7,0.069306931,1,1.9127777780000002,26.747,90.14285714,94,100.0,0
2025,5362731,7,2,11,4,4958095,12,26,4.5,9,0.346153846,1,2.236111111,47.769,110.44444440000001,14,75.0,3
2026,5361513,3,2,18,58,4868544,2,32,4.307563701,1,0.03125,1,0.680555556,11.875,212.0,30,50.0,1
2027,5361472,1,2,15,56,3689008,5,17,4.5,5,0.294117647,1,1.9266666669999999,34.246,132.8,12,100.0,0
2028,5360551,1,2,9,27,4537984,19,40,4.428571429,13,0.325,1,4.7869444439999995,67.04,109.5384615,21,68.42105263157895,6
2029,5360532,4,2,21,56,4202044,2,9,4.307563701,2,0.222222222,1,0.36166666700000005,7.995,97.0,7,100.0,0
2030,5359727,1,2,15,49,5397034,13,23,4.714285714,12,0.52173913,1,3.6516666669999998,58.497,103.16666670000001,10,92.3076923076923,1
2031,5357051,2,2,10,58,5042072,11,76,4.0,9,0.11842105300000001,1,2.874166667,57.761,132.4444444,65,81.81818181818183,2
2032,5355571,2,2,12,34,3984973,4,12,4.5,4,0.333333333,1,1.195833333,15.942,93.5,8,100.0,0
2033,5355559,2,2,18,53,3085713,6,41,5.0,5,0.12195122,1,0.772222222,19.935,97.6,35,83.33333333333334,1
2034,5355071,3,2,10,20,4899397,6,12,4.0,4,0.333333333,1,0.593888889,12.044,84.75,6,66.66666666666666,2
2035,5354626,2,2,18,20,4633896,9,14,4.2,7,0.5,1,3.266388889,53.397,144.1428571,5,77.77777777777779,2
2036,5354597,1,2,12,18,5205197,57,95,4.416666667,25,0.263157895,1,6.688333332999999,119.384,104.16,38,43.859649122807014,32
2037,5354510,4,2,18,8,5021685,4,26,3.0,3,0.115384615,1,0.8141666670000001,13.265,101.0,22,75.0,1
2038,5354277,3,2,18,51,3105479,43,58,4.285714286,26,0.448275862,1,7.892222222000001,132.47899999999998,112.5,15,60.46511627906976,17
2039,5348292,4,2,8,37,4280939,8,155,4.307563701,3,0.019354839,1,0.730833333,12.263,105.33333329999999,147,37.5,5
2040,5341174,1,2,10,25,4761024,4,20,4.307563701,2,0.1,1,0.553888889,7.115,86.5,16,50.0,2
2041,5340249,3,2,9,45,4687126,5,39,4.0,1,0.025641026,1,0.205833333,2.862,78.0,34,20.0,4
2042,5340221,1,2,18,6,3574388,8,8,4.8,7,0.875,1,1.9675,23.951,81.0,0,87.5,1
2043,5339195,4,2,9,35,5023578,6,20,4.307563701,2,0.1,1,0.365,12.804,132.5,14,33.33333333333333,4
2044,5334090,4,2,17,53,5247192,4,41,4.307563701,1,0.024390244,1,0.199444444,1.999,60.0,37,25.0,3
2045,5332856,3,2,16,48,5364519,10,18,2.5,6,0.333333333,1,2.273333333,38.56,132.5,8,60.0,4
2046,5332470,1,2,10,24,4856508,8,49,3.0,5,0.10204081599999999,1,0.885277778,13.562000000000001,71.2,41,62.5,3
2047,5332151,2,2,19,36,3811508,20,40,3.25,8,0.2,1,1.644166667,37.86,106.625,20,40.0,12
2048,5332146,5,2,11,23,4043311,11,24,5.0,8,0.333333333,1,2.429444444,32.845,94.5,13,72.72727272727273,3
2049,5329150,1,2,11,54,5014399,15,18,4.0,13,0.7222222220000001,1,4.260833333,64.818,106.0,3,86.66666666666667,2
2050,5325123,2,2,17,13,4701953,6,30,4.5,5,0.166666667,1,1.2177777779999999,20.01,98.2,24,83.33333333333334,1
2051,5325020,1,2,16,14,4783885,11,32,4.25,9,0.28125,1,2.489444444,41.044,99.66666667,21,81.81818181818183,2
2052,5324405,7,2,20,2,5422626,8,10,5.0,4,0.4,1,0.999166667,21.209,116.75,2,50.0,4
2053,5319719,2,2,18,45,4220153,3,30,4.307563701,1,0.033333333,1,0.000555556,15.974,270.0,27,33.33333333333333,2
2054,5319326,6,2,21,39,5436991,12,26,4.2,12,0.46153846200000004,1,2.081666667,36.806999999999995,82.33333333,14,100.0,0
2055,5319312,3,2,20,48,4693369,12,26,4.0,11,0.423076923,1,3.1752777780000003,55.136,110.81818179999999,14,91.66666666666666,1
2056,5318498,7,2,18,17,5171081,8,39,4.75,7,0.179487179,1,1.4427777780000002,30.304000000000002,95.71428571,31,87.5,1
2057,5311278,3,2,19,28,5411598,5,13,4.666666667,5,0.384615385,1,1.241666667,28.846999999999998,120.8,8,100.0,0
2058,5311253,4,2,19,56,5197393,10,24,4.2,9,0.375,1,2.5527777780000003,47.927,112.33333329999999,14,90.0,1
2059,5310984,1,2,6,29,4637711,4,28,4.307563701,1,0.035714286,0,0.145833333,2.9760000000000004,75.0,24,25.0,3
2060,5310158,3,2,13,39,5367785,14,34,5.0,8,0.235294118,1,4.062222222,60.838,147.125,20,57.14285714285714,6
2061,5309730,1,2,17,36,4904278,39,54,4.333333333,23,0.425925926,1,6.229166667,105.927,100.6956522,15,58.97435897435898,16
2062,5308363,4,2,18,40,5273713,2,19,5.0,2,0.10526315800000001,1,0.18194444399999998,3.397,58.0,17,100.0,0
2063,5305152,1,2,7,19,5336416,20,44,4.0,12,0.272727273,1,3.267222222,62.426,108.25,24,60.0,8
2064,5304161,2,2,9,41,4992182,3,19,4.307563701,2,0.10526315800000001,1,0.48472222200000004,8.924,102.5,16,66.66666666666666,1
2065,5303746,6,2,16,54,5008897,3,33,5.0,1,0.03030303,0,0.010555556,0.184,45.0,30,33.33333333333333,2
2066,5303691,3,2,15,21,3252401,9,98,5.0,1,0.010204082,0,0.178888889,3.013,75.0,89,11.11111111111111,8
2067,5303604,2,2,14,51,4959717,15,23,3.8,9,0.39130434799999997,1,1.5794444440000002,36.028,97.66666667,8,60.0,6
2068,5303130,3,2,16,32,3292433,6,12,4.8,6,0.5,1,1.405277778,16.549,75.83333333,6,100.0,0
2069,5302995,1,2,15,39,4794651,17,24,3.6,11,0.45833333299999995,1,1.25,37.214,85.81818182,7,64.70588235294117,6
2070,5302110,2,2,20,34,5292270,25,44,4.5,19,0.43181818200000005,1,4.994444444,83.48200000000001,97.36842105,19,76.0,6
2071,5302078,7,2,12,26,4575432,13,19,4.6,11,0.578947368,1,2.5869444440000002,53.433,106.2727273,6,84.61538461538461,2
2072,5301387,2,2,5,52,5299283,5,37,5.0,4,0.10810810800000001,1,0.4825,10.116,72.5,32,80.0,1
2073,5297427,2,2,19,23,3104931,16,16,4.0,14,0.875,1,2.794166667,51.629,89.28571429,0,87.5,2
2074,5296815,2,2,21,22,4498648,7,27,5.0,5,0.185185185,1,1.099722222,25.588,110.0,20,71.42857142857143,2
2075,5296602,7,2,12,8,5043709,8,15,4.666666667,8,0.533333333,1,2.4472222219999997,41.198,107.5,7,100.0,0
2076,5296598,7,2,19,39,4525920,3,9,4.307563701,1,0.111111111,0,0.000833333,0.001,45.0,6,33.33333333333333,2
2077,5296473,1,2,9,8,4720147,11,35,4.307563701,4,0.11428571400000001,1,0.768055556,16.792,95.5,24,36.36363636363637,7
2078,5296171,3,2,16,54,5356274,5,12,4.5,5,0.41666666700000005,1,2.053611111,23.278000000000002,100.4,7,100.0,0
2079,5295219,2,2,10,52,3514322,25,98,4.571428571,15,0.153061224,1,5.817222222000001,113.51299999999999,143.8666667,73,60.0,10
2080,5295034,2,2,17,21,5040596,8,57,4.0,3,0.052631579000000005,1,1.3927777780000001,28.041999999999998,167.66666669999998,49,37.5,5
2081,5295024,1,2,7,56,4041052,8,73,5.0,1,0.01369863,1,0.433055556,7.08,136.0,65,12.5,7
2082,5294962,1,2,9,35,4042225,14,80,4.5,5,0.0625,1,1.685555556,26.959,112.0,66,35.714285714285715,9
2083,5293470,5,2,11,3,3326049,7,20,5.0,6,0.3,1,2.085555556,17.52,75.83333333,13,85.71428571428571,1
2084,5291593,1,2,9,54,4757115,9,30,4.333333333,5,0.166666667,1,0.9027777779999999,17.924,83.0,21,55.55555555555556,4
2085,5289626,2,2,10,18,3150829,17,23,4.0,1,0.043478261,0,0.094166667,2.8710000000000004,73.0,6,5.88235294117647,16
2086,5287650,4,2,13,36,5418848,10,79,2.0,6,0.075949367,1,1.178055556,22.503,89.16666667,69,60.0,4
2087,5286942,1,2,19,6,4868993,3,14,4.307563701,2,0.14285714300000002,1,1.293888889,18.313,167.0,11,66.66666666666666,1
2088,5280589,1,2,11,36,5394828,11,14,4.5,8,0.571428571,1,2.609722222,39.268,108.5,3,72.72727272727273,3
2089,5274896,2,2,8,10,4339950,7,14,4.4,6,0.428571429,1,1.915,30.24,113.66666670000001,7,85.71428571428571,1
2090,5273682,7,2,11,43,4542417,22,27,4.272727273,19,0.703703704,1,4.399166667,65.82600000000001,83.63157895,5,86.36363636363636,3
2091,5271207,1,2,10,35,5367053,4,53,4.307563701,1,0.018867925,1,0.28444444399999996,4.821000000000001,113.0,49,25.0,3
2092,5270734,1,2,15,3,3047735,14,21,4.3,13,0.6190476189999999,1,2.99,49.923,90.07692308,7,92.85714285714286,1
2093,5266172,1,2,17,36,4686118,11,25,3.0,8,0.32,1,1.9952777780000002,27.249000000000002,88.25,14,72.72727272727273,3
2094,5265992,2,2,18,39,5216311,5,46,4.0,2,0.043478261,1,0.165833333,3.969,60.0,41,40.0,3
2095,5265493,1,2,16,33,4414294,32,40,4.5882352939999995,29,0.725,1,7.948611111,117.791,93.37931034,8,90.625,3
2096,5265421,2,2,13,3,4347920,3,44,1.0,3,0.06818181799999999,1,1.112222222,22.896,148.0,41,100.0,0
2097,5263080,1,2,22,10,4113942,12,24,2.5,9,0.375,1,4.257222222,27.612,81.66666667,12,75.0,3
2098,5256348,3,2,12,46,4907481,2,10,5.0,1,0.1,0,0.171666667,2.988,75.0,8,50.0,1
2099,5255916,1,2,11,38,4604039,19,45,4.333333333,11,0.24444444399999998,1,2.653611111,49.321000000000005,100.2727273,26,57.89473684210527,8
2100,5254427,7,2,18,30,5389662,6,34,4.5,3,0.088235294,1,1.054444444,12.323,99.0,28,50.0,3
2101,5251626,1,2,10,58,4194981,18,24,4.25,13,0.541666667,1,3.793333333,65.833,108.07692309999999,6,72.22222222222221,5
2102,5251219,2,2,13,42,4197159,3,5,3.333333333,3,0.6,1,0.8786111109999999,14.079,97.66666667,2,100.0,0
2103,5250387,1,2,12,26,4575865,12,15,4.6,11,0.7333333329999999,1,3.413888889,52.461000000000006,103.5454545,3,91.66666666666666,1
2104,5250332,2,2,17,26,5270548,7,20,4.5,5,0.25,1,1.453055556,23.039,107.2,13,71.42857142857143,2
2105,5250124,2,2,8,3,4903637,6,15,4.307563701,3,0.2,1,1.275555556,17.601,118.0,9,50.0,3
2106,5249965,4,2,15,40,5245680,7,65,4.333333333,5,0.076923077,1,1.781944444,13.86,73.4,58,71.42857142857143,2
2107,5248896,7,2,10,33,4040944,2,12,4.5,2,0.166666667,1,0.675555556,13.84,143.5,10,100.0,0
2108,5248798,2,2,12,37,4720258,6,33,5.0,2,0.060606060999999996,1,0.7494444440000001,11.913,123.0,27,33.33333333333333,4
2109,5248796,7,2,20,9,5012923,9,21,4.307563701,5,0.23809523800000001,1,1.415,22.714000000000002,104.6,12,55.55555555555556,4
2110,5248461,4,2,19,41,4491962,5,18,5.0,4,0.222222222,1,1.054166667,19.572,116.0,13,80.0,1
2111,5248216,2,2,10,42,5212649,8,24,4.333333333,5,0.208333333,1,2.863333333,29.037,119.4,16,62.5,3
2112,5247914,1,2,11,14,5173692,8,16,3.8,5,0.3125,1,0.9069444440000001,18.575,87.2,8,62.5,3
2113,5239391,4,2,17,19,5232011,15,22,4.285714286,13,0.590909091,1,3.6763888889999996,71.86399999999999,116.38461540000002,7,86.66666666666667,2
2114,5229386,4,2,20,42,4664031,4,13,5.0,3,0.23076923100000002,1,0.518888889,12.184000000000001,109.33333329999999,9,75.0,1
2115,5227369,3,2,19,11,4827757,21,49,4.666666667,8,0.163265306,1,0.29583333300000003,5.571000000000001,52.5,28,38.095238095238095,13
2116,5227169,7,2,21,11,4895806,5,13,5.0,3,0.23076923100000002,1,0.5708333329999999,12.565999999999999,101.0,8,60.0,2
2117,5226722,1,2,12,54,5165609,6,7,4.307563701,3,0.428571429,1,0.7363888890000001,11.517000000000001,89.33333333,1,50.0,3
2118,5226134,5,2,14,38,3992971,5,34,4.0,4,0.117647059,1,0.676666667,11.857999999999999,76.25,29,80.0,1
2119,5221432,3,2,14,42,4940076,20,21,3.9,18,0.857142857,1,4.443055556,82.59299999999999,100.0,1,90.0,2
2120,5219901,1,2,19,28,4120095,5,48,4.0,4,0.083333333,0,0.001944444,5.555,57.25,43,80.0,1
2121,5219823,2,2,21,16,4218951,11,41,4.333333333,3,0.073170732,0,0.410555556,9.373,87.0,30,27.27272727272727,8
2122,5214953,2,2,12,33,4335190,10,15,4.0,7,0.46666666700000003,1,2.7011111110000003,46.461000000000006,132.1428571,5,70.0,3
2123,5210804,1,2,8,30,5301258,2,16,4.307563701,1,0.0625,1,0.238333333,5.114,107.0,14,50.0,1
2124,5203201,5,2,15,37,5426681,16,89,4.5,6,0.06741573,1,1.384166667,18.56,79.83333333,73,37.5,10
2125,5198325,1,2,14,8,4786523,10,27,5.0,7,0.25925925899999996,1,2.219444444,41.413999999999994,126.8571429,17,70.0,3
2126,5198183,2,2,20,52,5397104,6,23,5.0,4,0.17391304300000002,1,0.29444444399999997,6.7989999999999995,58.25,17,66.66666666666666,2
2127,5197278,1,2,13,54,5396258,12,37,5.0,8,0.21621621600000002,1,1.058888889,14.905,58.0,25,66.66666666666666,4
2128,5188466,7,2,10,50,4242333,3,12,5.0,2,0.166666667,1,0.8058333329999999,19.214000000000002,171.0,9,66.66666666666666,1
2129,5185459,5,2,18,24,3781104,12,20,4.333333333,12,0.6,1,3.165555556,56.428999999999995,107.41666670000001,8,100.0,0
2130,5180196,3,2,5,44,5076203,4,6,5.0,4,0.666666667,1,0.847777778,17.803,101.5,2,100.0,0
2131,5178946,7,2,15,21,3818231,7,13,3.333333333,7,0.538461538,1,1.5475,33.617,101.1428571,6,100.0,0
2132,5176672,6,2,15,25,5335966,3,25,4.307563701,1,0.04,0,0.133333333,2.853,80.0,22,33.33333333333333,2
2133,5174762,1,2,21,50,3490675,33,74,4.0,19,0.256756757,1,7.018333332999999,100.941,112.31578950000001,41,57.57575757575758,14
2134,5174479,1,2,10,21,5010430,12,19,4.5,7,0.36842105299999994,1,2.595555556,37.869,113.1428571,7,58.333333333333336,5
2135,5173690,1,2,20,57,5389849,5,25,4.307563701,4,0.16,1,0.9186111109999999,18.476,99.25,20,80.0,1
2136,5169939,2,2,22,53,5298162,20,26,4.666666667,6,0.23076923100000002,1,1.525555556,39.188,134.33333330000002,6,30.0,14
2137,5169220,5,2,13,43,4833032,13,29,4.0,7,0.24137931,1,1.960833333,45.45399999999999,127.57142859999999,16,53.84615384615385,6
2138,5169103,3,2,19,23,4493605,4,13,4.75,4,0.307692308,1,0.558055556,14.419,84.0,9,100.0,0
2139,5168825,3,2,10,45,4794635,9,77,4.307563701,1,0.012987013,1,0.28305555600000004,6.502999999999999,128.0,68,11.11111111111111,8
2140,5168368,2,2,18,21,3635969,16,30,5.0,9,0.3,1,1.7430555559999998,37.986,95.88888889,14,56.25,7
2141,5166170,3,2,13,14,4483671,7,11,5.0,4,0.363636364,1,1.268611111,21.1,113.5,4,57.14285714285714,3
2142,5166106,2,2,19,37,4405056,6,22,4.0,4,0.181818182,1,0.935,15.870999999999999,89.0,16,66.66666666666666,2
2143,5165223,5,2,10,18,5109532,3,11,4.307563701,2,0.181818182,1,0.137222222,3.9330000000000003,59.5,8,66.66666666666666,1
2144,5165146,4,2,16,51,3609025,3,7,4.5,3,0.428571429,1,3.2830555560000003,24.517,152.33333330000002,4,100.0,0
2145,5160387,1,2,12,15,4698425,6,19,4.307563701,1,0.052631579000000005,1,0.868611111,14.795,256.0,13,16.666666666666664,5
2146,5159581,1,2,12,6,5109154,8,12,4.5,7,0.583333333,1,1.623055556,28.929000000000002,95.85714286,4,87.5,1
2147,5158978,5,2,10,46,5301238,2,15,4.307563701,1,0.066666667,1,0.148055556,2.275,74.0,13,50.0,1
2148,5158791,1,2,15,40,4926008,5,6,4.5,3,0.5,1,0.900833333,13.040999999999999,98.33333333,1,60.0,2
2149,5157551,3,2,9,12,4605221,5,8,4.307563701,1,0.125,1,0.10472222199999999,1.93,59.0,3,20.0,4
2150,5145880,2,2,9,27,5251157,25,44,4.4,12,0.272727273,1,2.628888889,51.537,94.41666667,19,48.0,13
2151,5140244,5,2,13,25,5168959,5,27,4.5,3,0.111111111,1,1.265833333,17.008,115.0,22,60.0,2
2152,5132160,3,2,13,31,4878427,13,24,5.0,11,0.45833333299999995,1,3.415833333,52.824,103.6363636,11,84.61538461538461,2
2153,5131558,2,2,12,43,3636469,11,31,4.333333333,8,0.258064516,1,2.7388888889999996,46.0,119.625,20,72.72727272727273,3
2154,5131314,2,2,14,7,3720071,6,7,4.5,3,0.428571429,1,1.3891666669999998,14.013,100.33333329999999,1,50.0,3
2155,5130032,7,2,12,8,5037932,32,34,4.454545455,25,0.735294118,1,2.130555556,55.872,70.4,2,78.125,7
2156,5124364,1,2,11,22,4770624,12,22,4.4,9,0.409090909,1,2.9472222219999997,50.983000000000004,115.1111111,10,75.0,3
2157,5120155,1,2,17,50,4884584,13,43,4.5,8,0.186046512,1,1.790555556,32.388000000000005,91.75,30,61.53846153846154,5
2158,5116578,4,2,19,1,3354199,12,15,5.0,11,0.7333333329999999,1,2.525277778,37.586999999999996,85.63636364,3,91.66666666666666,1
2159,5115269,2,2,13,49,4151625,18,37,4.0,1,0.027027027000000002,0,0.138611111,4.025,90.0,19,5.555555555555555,17
2160,5114957,1,2,15,37,5159187,27,89,4.5,16,0.179775281,1,5.235277778,102.04299999999999,128.0,62,59.25925925925925,11
2161,5113639,7,2,20,56,5418511,3,37,4.307563701,2,0.054054054000000004,1,0.35472222200000003,7.476,87.0,34,66.66666666666666,1
2162,5109577,3,2,6,17,5385507,4,48,4.0,2,0.041666667000000004,1,0.474722222,8.193999999999999,102.5,44,50.0,2
2163,5105715,2,2,21,15,5278484,4,33,3.0,2,0.060606060999999996,1,0.7405555559999999,13.837,145.5,29,50.0,2
2164,5104140,1,2,18,27,3760346,16,90,4.307563701,5,0.055555556,1,0.446666667,15.269,77.0,74,31.25,11
2165,5099704,3,2,15,17,4784874,3,21,4.307563701,2,0.095238095,1,0.975833333,20.244,189.0,18,66.66666666666666,1
2166,5091241,5,2,12,17,4438916,4,33,4.5,3,0.090909091,1,0.689444444,12.023,97.33333333,29,75.0,1
2167,5085020,1,2,14,43,5364990,22,66,4.0,11,0.166666667,1,3.300833333,58.605,111.6363636,44,50.0,11
2168,5083598,4,2,20,5,5325335,14,38,4.6,8,0.21052631600000002,1,1.406111111,30.963,93.625,24,57.14285714285714,6
2169,5074148,1,2,17,45,5397911,29,37,4.538461538,23,0.621621622,1,6.668888889,112.535,107.21739129999999,8,79.3103448275862,6
2170,5073807,6,2,7,6,5195382,7,19,3.5,6,0.31578947399999996,1,1.3997222219999998,21.589000000000002,90.16666667,12,85.71428571428571,1
2171,5071292,2,2,17,17,5251120,6,93,4.307563701,1,0.010752688,1,0.317777778,7.584,144.0,87,16.666666666666664,5
2172,5067669,2,2,19,33,4735427,3,7,5.0,2,0.28571428600000004,1,0.443055556,7.882000000000001,89.0,4,66.66666666666666,1
2173,5067563,7,2,22,22,5250528,16,43,4.625,14,0.325581395,1,2.3113888890000003,53.78,95.5,27,87.5,2
2174,5060871,6,2,20,52,4269912,9,55,5.0,5,0.090909091,1,0.9725,18.433,90.2,46,55.55555555555556,4
2175,5059411,2,2,16,41,4883464,11,30,4.5,6,0.2,1,1.4983333330000002,28.476,102.83333329999999,19,54.54545454545454,5
2176,5058777,4,2,19,16,4237452,6,35,4.666666667,5,0.14285714300000002,1,1.204166667,21.857,99.0,29,83.33333333333334,1
2177,5058772,7,2,11,53,4722627,5,6,5.0,5,0.833333333,1,1.163055556,26.9,116.0,1,100.0,0
2178,5053020,3,2,19,23,5406572,6,10,4.307563701,2,0.2,1,0.461111111,9.243,99.0,4,33.33333333333333,4
2179,5051111,1,2,8,33,5026422,21,31,4.5,11,0.35483871,1,2.216111111,36.113,80.27272727,10,52.38095238095239,10
2180,5050579,3,2,9,34,5331947,4,42,5.0,2,0.047619048,1,0.5069444439999999,8.314,92.5,38,50.0,2
2181,5037012,2,2,19,14,5087794,4,7,4.0,4,0.571428571,1,1.103611111,13.154000000000002,85.5,3,100.0,0
2182,5034260,7,2,13,34,4858594,8,21,4.5,4,0.19047619,1,0.8113888890000001,19.077,102.0,13,50.0,4
2183,5027785,4,2,20,24,5385484,12,63,4.8,9,0.14285714300000002,1,3.1636111110000003,46.903,112.2222222,51,75.0,3
2184,5027533,4,2,15,8,5093185,9,101,4.0,2,0.01980198,1,1.0122222220000001,18.887,202.0,92,22.22222222222222,7
2185,5026466,2,2,19,56,5346105,4,11,5.0,3,0.272727273,1,0.7202777779999999,15.8,109.66666670000001,7,75.0,1
2186,5025604,2,2,13,20,4734154,5,5,3.333333333,5,1.0,1,1.278333333,21.95,99.0,0,100.0,0
2187,5017116,3,2,20,27,4674029,4,61,4.307563701,1,0.016393443,1,0.0011111110000000001,5.85,118.0,57,25.0,3
2188,5013672,3,2,9,7,3517594,4,22,5.0,3,0.13636363599999998,1,0.82,15.219000000000001,106.0,18,75.0,1
2189,5009215,1,2,12,23,5395545,3,12,4.307563701,2,0.166666667,1,0.782222222,6.394,78.0,9,66.66666666666666,1
2190,5008987,2,2,9,11,4366558,5,7,4.5,5,0.7142857140000001,1,1.155,25.514,106.6,2,100.0,0
2191,5003919,2,2,14,3,5159263,15,30,4.666666667,8,0.26666666699999997,1,2.331111111,39.133,105.0,15,53.333333333333336,7
2192,5003569,2,2,11,35,4319196,9,53,4.0,3,0.056603774,1,0.698611111,15.139000000000001,110.66666670000001,44,33.33333333333333,6
2193,4998307,1,2,9,52,4894063,14,69,5.0,5,0.072463768,1,0.791666667,11.95,66.6,55,35.714285714285715,9
2194,4992675,1,2,13,56,5039655,3,29,4.0,1,0.034482759,0,0.000277778,0.14,45.0,26,33.33333333333333,2
2195,4985947,4,2,19,9,3788891,11,94,4.5,7,0.074468085,1,3.811666667,53.85,148.5714286,83,63.63636363636363,4
2196,4983768,2,2,8,56,5368677,7,31,4.307563701,4,0.129032258,1,0.793055556,20.32,104.25,24,57.14285714285714,3
2197,4978319,1,2,10,36,5358213,6,78,5.0,2,0.025641026,1,0.775277778,9.972000000000001,108.5,72,33.33333333333333,4
2198,4974552,3,2,11,53,4183613,17,39,4.0,13,0.333333333,1,3.1330555560000004,57.857,96.84615385,22,76.47058823529412,4
2199,4970812,5,2,18,54,5096493,3,130,4.307563701,1,0.007692308,1,0.236388889,4.703,96.0,127,33.33333333333333,2
2200,4966942,1,2,19,23,4941777,3,13,4.0,1,0.076923077,0,0.359444444,4.0889999999999995,91.0,10,33.33333333333333,2
2201,4964794,1,2,10,39,3201247,43,89,3.75,26,0.29213483100000004,1,0.46,31.954,58.76923077,46,60.46511627906976,17
2202,4959005,7,2,21,31,5270061,5,19,3.333333333,5,0.263157895,1,2.252222222,38.058,152.4,14,100.0,0
2203,4940743,4,2,20,51,4858594,4,87,4.307563701,2,0.022988506000000002,0,0.319166667,4.3469999999999995,71.0,83,50.0,2
2204,4936527,1,2,22,2,4342314,10,22,4.75,8,0.363636364,1,1.54,41.09,109.75,12,80.0,2
2205,4935246,3,2,21,52,4130929,4,4,4.307563701,2,0.5,0,0.253611111,4.133,67.0,0,50.0,2
2206,4933104,2,2,19,13,4044806,2,2,5.0,2,1.0,1,0.498888889,9.533,107.0,0,100.0,0
2207,4921340,2,2,6,52,4338807,5,21,3.0,2,0.095238095,1,0.499444444,12.947000000000001,127.0,16,40.0,3
2208,4920404,4,2,20,22,3775487,8,47,3.75,8,0.17021276600000002,1,3.087222222,39.352,110.25,39,100.0,0
2209,4915370,5,2,6,9,3510413,4,33,5.0,3,0.090909091,1,0.6361111110000001,10.225,89.0,29,75.0,1
2210,4914169,3,2,9,42,4746220,25,67,4.5,14,0.208955224,1,3.999722222,59.657,95.85714286,42,56.00000000000001,11
2211,4912988,2,2,14,45,5233091,22,69,4.625,20,0.289855072,1,5.370555556,92.072,100.4,47,90.9090909090909,2
2212,4894815,7,2,19,48,4635341,6,16,4.0,5,0.3125,1,1.153333333,24.776,107.8,10,83.33333333333334,1
2213,4894110,1,2,17,58,4723860,9,39,4.75,6,0.153846154,1,1.112222222,16.542,74.16666667,30,66.66666666666666,3
2214,4885806,2,2,13,43,4588775,5,8,4.0,5,0.625,1,0.8211111109999999,14.413,75.8,3,100.0,0
2215,4881324,2,2,17,16,4257471,5,11,4.333333333,4,0.363636364,1,1.265,20.259,114.25,6,80.0,1
2216,4874382,1,2,19,34,4363710,5,43,4.0,5,0.11627907,1,0.0044444440000000005,3.3510000000000004,50.8,38,100.0,0
2217,4873320,1,2,12,37,5156257,5,18,4.5,2,0.111111111,1,0.766388889,12.182,123.0,13,40.0,3
2218,4873262,2,2,9,9,5192968,7,25,4.666666667,6,0.24,1,1.203333333,24.166,90.5,18,85.71428571428571,1
2219,4872236,4,2,16,49,4013903,24,35,4.166666667,14,0.4,1,3.2338888889999997,58.308,98.57142857,11,58.333333333333336,10
2220,4869168,1,2,8,27,4419899,24,35,4.272727273,21,0.6,1,5.251111111,105.411,105.9047619,11,87.5,3
2221,4869098,1,2,12,6,4697877,17,56,4.5,9,0.16071428599999998,1,1.769722222,31.596,83.22222222,39,52.94117647058824,8
2222,4869011,4,2,16,48,3253157,5,32,4.4,5,0.15625,1,1.5052777780000002,27.535999999999998,115.6,27,100.0,0
2223,4864423,3,2,16,28,5403831,6,20,4.5,5,0.25,1,0.8513888890000001,16.594,81.4,14,83.33333333333334,1
2224,4859035,2,2,19,14,4895103,2,28,4.307563701,1,0.035714286,1,0.556944444,10.718,186.0,26,50.0,1
2225,4851938,2,2,11,27,4976454,3,13,4.307563701,2,0.153846154,1,0.670555556,3.885,66.0,10,66.66666666666666,1
2226,4847371,5,2,21,51,5161336,9,24,4.0,2,0.083333333,1,0.265277778,6.358,88.0,15,22.22222222222222,7
2227,4846111,3,2,8,27,3814645,6,19,4.5,4,0.21052631600000002,1,1.774444444,29.816,139.75,13,66.66666666666666,2
2228,4845310,1,2,7,58,4795140,6,24,4.307563701,1,0.041666667000000004,0,0.136388889,3.45,82.0,18,16.666666666666664,5
2229,4842162,7,2,18,57,4930518,17,38,4.8,16,0.42105263200000004,1,4.225555556000001,101.76899999999999,132.6875,21,94.11764705882352,1
2230,4840902,4,2,19,17,5403130,2,12,5.0,1,0.083333333,0,0.220277778,0.054000000000000006,45.0,10,50.0,1
2231,4837771,5,2,18,48,5368563,2,29,5.0,2,0.068965517,1,0.6575,12.187999999999999,125.0,27,100.0,0
2232,4826929,4,2,14,19,5404697,12,53,4.5,11,0.20754717,1,2.1275,40.843,89.09090909,41,91.66666666666666,1
2233,4803005,5,2,17,51,4828677,3,44,5.0,2,0.045454545,1,0.8161111109999999,13.648,132.0,41,66.66666666666666,1
2234,4789669,2,2,6,56,5360900,4,5,4.307563701,1,0.2,1,0.195277778,5.194,108.0,1,25.0,3
