,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare
2179,5160387,1,2,12,15,4698425,6,19,4.307563701,1,0.052631579,COMPLETED,0.868611111,14.795,256
2180,5159581,1,2,12,6,5109154,8,12,4.5,7,0.583333333,COMPLETED,1.623055556,28.929,95.85714286
2181,5158978,5,2,10,46,5301238,2,15,4.307563701,1,0.066666667,COMPLETED,0.148055556,2.275,74
2182,5158791,1,2,15,40,4926008,5,6,4.5,3,0.5,COMPLETED,0.900833333,13.041,98.33333333
2183,5157551,3,2,9,12,4605221,5,8,4.307563701,1,0.125,COMPLETED,0.104722222,1.93,59
2184,5145880,2,2,9,27,5251157,25,44,4.4,12,0.272727273,COMPLETED,2.628888889,51.537,94.41666667
2185,5140244,5,2,13,25,5168959,5,27,4.5,3,0.111111111,COMPLETED,1.265833333,17.008,115
2186,5132160,3,2,13,31,4878427,13,24,5,11,0.458333333,COMPLETED,3.415833333,52.824,103.6363636
2187,5131558,2,2,12,43,3636469,11,31,4.333333333,8,0.258064516,COMPLETED,2.738888889,46,119.625
2188,5131314,2,2,14,7,3720071,6,7,4.5,3,0.428571429,COMPLETED,1.389166667,14.013,100.3333333
2189,5130032,7,2,12,8,5037932,32,34,4.454545455,25,0.735294118,COMPLETED,2.130555556,55.872,70.4
2190,5124364,1,2,11,22,4770624,12,22,4.4,9,0.409090909,COMPLETED,2.947222222,50.983,115.1111111
2191,5120155,1,2,17,50,4884584,13,43,4.5,8,0.186046512,COMPLETED,1.790555556,32.388,91.75
2192,5116578,4,2,19,1,3354199,12,15,5,11,0.733333333,COMPLETED,2.525277778,37.587,85.63636364
2193,5115269,2,2,13,49,4151625,18,37,4,1,0.027027027,CANCELED,0.138611111,4.025,90
2194,5114957,1,2,15,37,5159187,27,89,4.5,16,0.179775281,COMPLETED,5.235277778,102.043,128
2196,5113639,7,2,20,56,5418511,3,37,4.307563701,2,0.054054054,COMPLETED,0.354722222,7.476,87
2197,5109577,3,2,6,17,5385507,4,48,4,2,0.041666667,COMPLETED,0.474722222,8.194,102.5
2198,5105715,2,2,21,15,5278484,4,33,3,2,0.060606061,COMPLETED,0.740555556,13.837,145.5
2199,5104140,1,2,18,27,3760346,16,90,4.307563701,5,0.055555556,COMPLETED,0.446666667,15.269,77
2200,5099704,3,2,15,17,4784874,3,21,4.307563701,2,0.095238095,COMPLETED,0.975833333,20.244,189
2201,5091241,5,2,12,17,4438916,4,33,4.5,3,0.090909091,COMPLETED,0.689444444,12.023,97.33333333
2202,5085020,1,2,14,43,5364990,22,66,4,11,0.166666667,COMPLETED,3.300833333,58.605,111.6363636
2203,5083598,4,2,20,5,5325335,14,38,4.6,8,0.210526316,COMPLETED,1.406111111,30.963,93.625
2204,5074148,1,2,17,45,5397911,29,37,4.538461538,23,0.621621622,COMPLETED,6.668888889,112.535,107.2173913
2205,5073807,6,2,7,6,5195382,7,19,3.5,6,0.315789474,COMPLETED,1.399722222,21.589,90.16666667
2206,5071292,2,2,17,17,5251120,6,93,4.307563701,1,0.010752688,COMPLETED,0.317777778,7.584,144
2207,5067669,2,2,19,33,4735427,3,7,5,2,0.285714286,COMPLETED,0.443055556,7.882,89
2208,5067563,7,2,22,22,5250528,16,43,4.625,14,0.325581395,COMPLETED,2.311388889,53.78,95.5
2209,5060871,6,2,20,52,4269912,9,55,5,5,0.090909091,COMPLETED,0.9725,18.433,90.2
2210,5059411,2,2,16,41,4883464,11,30,4.5,6,0.2,COMPLETED,1.498333333,28.476,102.8333333
2211,5058777,4,2,19,16,4237452,6,35,4.666666667,5,0.142857143,COMPLETED,1.204166667,21.857,99
2212,5058772,7,2,11,53,4722627,5,6,5,5,0.833333333,COMPLETED,1.163055556,26.9,116
2213,5053020,3,2,19,23,5406572,6,10,4.307563701,2,0.2,COMPLETED,0.461111111,9.243,99
2214,5051111,1,2,8,33,5026422,21,31,4.5,11,0.35483871,COMPLETED,2.216111111,36.113,80.27272727
2215,5050579,3,2,9,34,5331947,4,42,5,2,0.047619048,COMPLETED,0.506944444,8.314,92.5
2216,5037012,2,2,19,14,5087794,4,7,4,4,0.571428571,COMPLETED,1.103611111,13.154,85.5
2217,5034260,7,2,13,34,4858594,8,21,4.5,4,0.19047619,COMPLETED,0.811388889,19.077,102
2218,5027785,4,2,20,24,5385484,12,63,4.8,9,0.142857143,COMPLETED,3.163611111,46.903,112.2222222
2219,5027533,4,2,15,8,5093185,9,101,4,2,0.01980198,COMPLETED,1.012222222,18.887,202
2220,5026466,2,2,19,56,5346105,4,11,5,3,0.272727273,COMPLETED,0.720277778,15.8,109.6666667
2221,5025604,2,2,13,20,4734154,5,5,3.333333333,5,1,COMPLETED,1.278333333,21.95,99
2222,5017116,3,2,20,27,4674029,4,61,4.307563701,1,0.016393443,COMPLETED,0.001111111,5.85,118
2223,5013672,3,2,9,7,3517594,4,22,5,3,0.136363636,COMPLETED,0.82,15.219,106
2224,5009215,1,2,12,23,5395545,3,12,4.307563701,2,0.166666667,COMPLETED,0.782222222,6.394,78
2225,5008987,2,2,9,11,4366558,5,7,4.5,5,0.714285714,COMPLETED,1.155,25.514,106.6
2226,5003919,2,2,14,3,5159263,15,30,4.666666667,8,0.266666667,COMPLETED,2.331111111,39.133,105
2227,5003569,2,2,11,35,4319196,9,53,4,3,0.056603774,COMPLETED,0.698611111,15.139,110.6666667
2228,4998307,1,2,9,52,4894063,14,69,5,5,0.072463768,COMPLETED,0.791666667,11.95,66.6
2229,4992675,1,2,13,56,5039655,3,29,4,1,0.034482759,CANCELED,0.000277778,0.14,45
2230,4985947,4,2,19,9,3788891,11,94,4.5,7,0.074468085,COMPLETED,3.811666667,53.85,148.5714286
2231,4983768,2,2,8,56,5368677,7,31,4.307563701,4,0.129032258,COMPLETED,0.793055556,20.32,104.25
2232,4978319,1,2,10,36,5358213,6,78,5,2,0.025641026,COMPLETED,0.775277778,9.972,108.5
2233,4974552,3,2,11,53,4183613,17,39,4,13,0.333333333,COMPLETED,3.133055556,57.857,96.84615385
2234,4970812,5,2,18,54,5096493,3,130,4.307563701,1,0.007692308,COMPLETED,0.236388889,4.703,96
2235,4966942,1,2,19,23,4941777,3,13,4,1,0.076923077,CANCELED,0.359444444,4.089,91
2236,4964794,1,2,10,39,3201247,43,89,3.75,26,0.292134831,COMPLETED,0.46,31.954,58.76923077
2237,4959005,7,2,21,31,5270061,5,19,3.333333333,5,0.263157895,COMPLETED,2.252222222,38.058,152.4
2239,4940743,4,2,20,51,4858594,4,87,4.307563701,2,0.022988506,CANCELED,0.319166667,4.347,71
2240,4936527,1,2,22,2,4342314,10,22,4.75,8,0.363636364,COMPLETED,1.54,41.09,109.75
2241,4935246,3,2,21,52,4130929,4,4,4.307563701,2,0.5,CANCELED,0.253611111,4.133,67
2242,4933104,2,2,19,13,4044806,2,2,5,2,1,COMPLETED,0.498888889,9.533,107
2243,4921340,2,2,6,52,4338807,5,21,3,2,0.095238095,COMPLETED,0.499444444,12.947,127
2244,4920404,4,2,20,22,3775487,8,47,3.75,8,0.170212766,COMPLETED,3.087222222,39.352,110.25
2245,4915370,5,2,6,9,3510413,4,33,5,3,0.090909091,COMPLETED,0.636111111,10.225,89
2246,4914169,3,2,9,42,4746220,25,67,4.5,14,0.208955224,COMPLETED,3.999722222,59.657,95.85714286
2247,4912988,2,2,14,45,5233091,22,69,4.625,20,0.289855072,COMPLETED,5.370555556,92.072,100.4
2248,4894815,7,2,19,48,4635341,6,16,4,5,0.3125,COMPLETED,1.153333333,24.776,107.8
2249,4894110,1,2,17,58,4723860,9,39,4.75,6,0.153846154,COMPLETED,1.112222222,16.542,74.16666667
2250,4885806,2,2,13,43,4588775,5,8,4,5,0.625,COMPLETED,0.821111111,14.413,75.8
2251,4881324,2,2,17,16,4257471,5,11,4.333333333,4,0.363636364,COMPLETED,1.265,20.259,114.25
2252,4874382,1,2,19,34,4363710,5,43,4,5,0.11627907,COMPLETED,0.004444444,3.351,50.8
2253,4873320,1,2,12,37,5156257,5,18,4.5,2,0.111111111,COMPLETED,0.766388889,12.182,123
2254,4873262,2,2,9,9,5192968,7,25,4.666666667,6,0.24,COMPLETED,1.203333333,24.166,90.5
2255,4872236,4,2,16,49,4013903,24,35,4.166666667,14,0.4,COMPLETED,3.233888889,58.308,98.57142857
2256,4869168,1,2,8,27,4419899,24,35,4.272727273,21,0.6,COMPLETED,5.251111111,105.411,105.9047619
2257,4869098,1,2,12,6,4697877,17,56,4.5,9,0.160714286,COMPLETED,1.769722222,31.596,83.22222222
2258,4869011,4,2,16,48,3253157,5,32,4.4,5,0.15625,COMPLETED,1.505277778,27.536,115.6
2259,4864423,3,2,16,28,5403831,6,20,4.5,5,0.25,COMPLETED,0.851388889,16.594,81.4
2260,4859035,2,2,19,14,4895103,2,28,4.307563701,1,0.035714286,COMPLETED,0.556944444,10.718,186
2261,4851938,2,2,11,27,4976454,3,13,4.307563701,2,0.153846154,COMPLETED,0.670555556,3.885,66
2262,4847371,5,2,21,51,5161336,9,24,4,2,0.083333333,COMPLETED,0.265277778,6.358,88
2263,4846111,3,2,8,27,3814645,6,19,4.5,4,0.210526316,COMPLETED,1.774444444,29.816,139.75
2264,4845310,1,2,7,58,4795140,6,24,4.307563701,1,0.041666667,CANCELED,0.136388889,3.45,82
2265,4842162,7,2,18,57,4930518,17,38,4.8,16,0.421052632,COMPLETED,4.225555556,101.769,132.6875
2266,4840902,4,2,19,17,5403130,2,12,5,1,0.083333333,CANCELED,0.220277778,0.054,45
2268,4837771,5,2,18,48,5368563,2,29,5,2,0.068965517,COMPLETED,0.6575,12.188,125
2269,4826929,4,2,14,19,5404697,12,53,4.5,11,0.20754717,COMPLETED,2.1275,40.843,89.09090909
2270,4803005,5,2,17,51,4828677,3,44,5,2,0.045454545,COMPLETED,0.816111111,13.648,132
2272,4789669,2,2,6,56,5360900,4,5,4.307563701,1,0.2,COMPLETED,0.195277778,5.194,108
2273,4787193,1,2,11,59,4884457,5,9,3,3,0.333333333,CANCELED,0.324166667,5.161,61.33333333
2274,4779032,7,2,8,31,4662088,8,14,4,6,0.428571429,COMPLETED,1.694166667,32.3,110.3333333
2275,4779006,5,2,15,3,4727298,19,21,4.6,13,0.619047619,COMPLETED,3.751111111,79.859,128.6153846
2276,4778920,1,2,19,39,5395792,9,52,4.5,5,0.096153846,COMPLETED,2.042222222,34.887,139
2277,4778314,1,2,17,14,4412620,3,17,3.666666667,3,0.176470588,COMPLETED,1.221388889,17.084,114
2278,4765988,1,2,15,32,3764421,6,11,4.333333333,6,0.545454545,COMPLETED,1.428611111,27.565,104
2279,4764392,3,2,9,44,4893320,15,20,4.25,9,0.45,COMPLETED,2.592777778,34.392,90.22222222
2280,4760636,2,2,16,10,5203284,3,24,5,2,0.083333333,COMPLETED,0.767222222,15.34,145
2281,4758711,5,2,16,57,4382125,10,39,3.5,9,0.230769231,COMPLETED,2.825,46.439,111.1111111
2282,4752376,7,2,14,56,4976251,7,22,4.307563701,3,0.136363636,COMPLETED,0.868055556,18.206,122
2283,4744404,2,2,15,25,3998370,8,25,3.5,7,0.28,COMPLETED,2.301388889,38.157,112.2857143
2285,4741712,3,2,16,12,3376458,19,29,4.333333333,18,0.620689655,COMPLETED,5.705277778,95.553,110.2222222
2287,4737985,2,2,17,10,3783556,12,53,4,8,0.150943396,COMPLETED,2.07,38.799,105.75
2288,4736314,2,2,10,29,5273713,21,74,4.444444444,16,0.216216216,COMPLETED,5.588611111,94.75,120.375
2290,4735945,4,2,17,52,3927587,19,24,4.4,16,0.666666667,COMPLETED,4.698611111,80.959,107.6875
2291,4735544,1,2,20,56,4946464,2,3,4.307563701,2,0.666666667,COMPLETED,0.616666667,14.385,145
2292,4724464,2,2,12,27,4228037,2,5,3,1,0.2,COMPLETED,0.483055556,7.348,140
2293,4720103,4,2,18,32,4439356,5,10,4,3,0.3,COMPLETED,0.686111111,11.276,96
2294,4718962,3,2,8,23,3926096,3,3,5,2,0.666666667,COMPLETED,1.485833333,29.874,254
2295,4716906,2,2,18,7,4172511,17,78,4.2,10,0.128205128,COMPLETED,3.748333333,60.022,125.6
2296,4706078,5,2,10,40,3073894,2,6,4,2,0.333333333,COMPLETED,0.618055556,10.182,106.5
2297,4699129,2,2,14,28,4577554,10,53,3.666666667,5,0.094339623,COMPLETED,0.997222222,18.309,88.6
2298,4693935,3,2,18,33,5272916,4,27,5,3,0.111111111,COMPLETED,0.970833333,18.856,127.3333333
2299,4693702,5,2,18,16,3521338,9,45,5,4,0.088888889,CANCELED,0.001388889,3.445,52.75
2300,4693239,4,2,12,57,4390422,2,28,1,2,0.071428571,COMPLETED,0.835833333,14.843,141.5
2301,4692224,5,2,17,58,3641183,7,36,5,5,0.138888889,COMPLETED,1.200277778,14.133,74.6
2303,4679003,1,2,13,32,3332134,33,69,4.285714286,13,0.188405797,COMPLETED,1.035833333,29.327,70.38461538
2304,4678744,1,2,22,31,4833032,32,69,4.428571429,15,0.217391304,COMPLETED,5.028611111,93.55,129.0666667
2306,4652677,5,2,16,45,4909284,3,19,4.307563701,1,0.052631579,COMPLETED,0.334166667,7.709,146
2307,4650507,2,2,9,36,4719894,7,25,4,3,0.12,COMPLETED,0.771944444,11.747,94
2309,4648430,1,2,12,34,5132315,3,12,4.5,3,0.25,COMPLETED,1.241944444,19,124
2310,4644837,5,2,14,42,4867221,3,11,5,3,0.272727273,COMPLETED,1.091111111,19.234,132.3333333
2311,4644662,1,2,9,51,5093269,10,16,4,9,0.5625,COMPLETED,1.888333333,29.163,81.11111111
2313,4643237,4,2,15,1,3600055,13,22,4.6,10,0.454545455,COMPLETED,3.431666667,45.685,103.4
2314,4631445,1,2,13,27,5359214,13,28,4.333333333,8,0.285714286,COMPLETED,2.299722222,43.132,113.5
2315,4626035,3,2,9,31,3458489,9,32,4.307563701,2,0.0625,COMPLETED,0.556388889,7.752,90.5
2316,4608249,3,2,20,26,5072015,2,14,5,2,0.142857143,COMPLETED,1.091944444,23.02,202.5
2317,4599422,2,2,21,8,4913362,2,17,5,2,0.117647059,COMPLETED,0.698055556,14.346,151
2318,4599095,2,2,6,17,4589146,5,16,4,4,0.25,COMPLETED,0.861666667,24.425,126.5
2319,4574640,4,2,20,55,4380979,4,24,5,2,0.083333333,COMPLETED,0.273888889,5.065,80
2320,4573162,3,2,10,58,4339074,6,17,5,4,0.235294118,COMPLETED,1.175833333,17.713,101.5
2322,4566970,1,2,12,21,3658079,9,11,5,6,0.545454545,COMPLETED,1.811666667,29.945,104.8333333
2323,4553688,4,2,9,42,4984364,3,15,4,2,0.133333333,COMPLETED,0.478611111,6.006,92.5
2325,4541888,5,2,8,45,3607662,2,7,5,2,0.285714286,COMPLETED,0.4975,10.673,111.5
2326,4541189,2,2,13,15,5150614,13,36,5,8,0.222222222,COMPLETED,2.729722222,45.52,116
2327,4535225,4,2,11,35,5389779,3,5,4.307563701,1,0.2,COMPLETED,0.317777778,6.434,127
2328,4518689,4,2,14,27,5197316,23,55,3,5,0.090909091,COMPLETED,0.895833333,26.807,117.4
2329,4517432,7,2,11,58,4998325,8,19,4.25,7,0.368421053,COMPLETED,1.438333333,28.902,93.57142857
2330,4511571,1,2,13,59,3859891,4,14,4.307563701,2,0.142857143,COMPLETED,0.715555556,12.434,125
2331,4499526,1,2,11,6,4920074,6,24,4.666666667,4,0.166666667,COMPLETED,1.450555556,23.245,118
2332,4486294,4,2,16,37,4992841,15,32,4.166666667,12,0.375,COMPLETED,4.098055556,53.165,99.83333333
2333,4472631,7,2,17,16,4992224,25,49,4.333333333,17,0.346938776,COMPLETED,3.206388889,57.414,86.41176471
2334,4465664,2,2,19,13,3495246,16,32,3.5,9,0.28125,COMPLETED,2.700277778,52.434,123.2222222
2335,4465655,2,2,21,4,5122490,5,65,4.307563701,1,0.015384615,COMPLETED,0.233055556,4.783,119
2336,4465335,7,2,11,53,5317965,6,26,5,5,0.192307692,COMPLETED,1.270833333,25.111,104
2337,4463621,3,2,15,19,4766692,2,10,5,1,0.1,CANCELED,0.185277778,0.19,45
2339,4450526,3,2,9,27,4635168,10,41,1,8,0.195121951,COMPLETED,2.148611111,40.294,105.75
2340,4449056,4,2,17,35,4046706,6,24,5,6,0.25,COMPLETED,1.295,22.535,91.16666667
2341,4448069,7,2,20,21,4594431,5,31,5,4,0.129032258,COMPLETED,0.7525,17.852,107.75
2342,4441147,4,2,16,57,4628383,12,18,4.25,8,0.444444444,COMPLETED,1.976666667,43.538,119
2343,4423937,5,2,11,23,3723701,10,48,4,7,0.145833333,COMPLETED,1.884166667,30.439,95.85714286
2344,4417549,7,2,16,12,5009165,15,53,3,8,0.150943396,COMPLETED,2.472222222,49.024,123.125
2345,4414917,1,2,10,22,4902734,13,15,3.25,11,0.733333333,COMPLETED,2.243611111,39.496,85.63636364
2346,4409274,4,2,13,24,3262567,11,59,4.666666667,8,0.13559322,COMPLETED,1.880277778,31.895,90.625
2347,4408251,3,2,10,54,4825468,11,37,5,8,0.216216216,COMPLETED,2.506944444,49.223,123.375
2348,4398856,2,2,17,58,3595739,12,26,5,9,0.346153846,COMPLETED,2.810833333,43.234,102.3333333
2349,4393331,4,2,10,34,5331375,10,37,5,6,0.162162162,COMPLETED,2.156388889,36.174,127.3333333
2350,4391733,2,2,14,1,4372939,12,50,4.666666667,6,0.12,COMPLETED,1.131944444,15.722,71.33333333
2351,4364809,5,2,17,25,5346714,20,35,3.888888889,13,0.371428571,COMPLETED,4.095277778,57.358,101.5384615
2352,4360849,5,2,20,51,4690835,10,17,4.5,6,0.352941176,COMPLETED,1.303055556,33.002,125.5
2353,4358301,1,2,21,23,4883391,7,18,4.333333333,5,0.277777778,COMPLETED,1.511111111,28.151,117.8
2354,4349687,2,2,4,28,5389659,14,23,4,9,0.391304348,COMPLETED,1.6025,34.592,113.3333333
2355,4348516,3,2,13,48,5378272,23,75,4,14,0.186666667,COMPLETED,4.807222222,69.639,105.3571429
2356,4331031,7,2,10,24,4147210,5,11,5,5,0.454545455,COMPLETED,1.100555556,20.177,96.4
2357,4323923,4,2,18,50,5419567,12,26,4.166666667,8,0.307692308,COMPLETED,0.518888889,24.833,86.25
2358,4323594,3,2,14,11,4833044,17,28,3.727272727,14,0.5,COMPLETED,5.033888889,88.307,125.1428571
2359,4264013,5,2,19,15,4868795,4,15,4,3,0.2,COMPLETED,1.222222222,20.753,135
2360,4252642,1,2,7,46,4637047,4,7,3.5,4,0.571428571,COMPLETED,0.905833333,21.683,111
2361,4242380,5,2,15,31,5350504,9,21,4,8,0.380952381,COMPLETED,1.815277778,33.604,97.75
2364,4206397,5,2,12,20,5421586,12,22,4.833333333,8,0.363636364,COMPLETED,2.150833333,38.352,105.5
2365,4195507,4,2,18,1,3473617,15,25,4,10,0.4,COMPLETED,2.088611111,36.752,87.4
2366,4195279,2,2,11,4,4479999,4,19,5,2,0.105263158,COMPLETED,0.680555556,12.26,131
2367,4195214,7,2,12,33,5196596,6,15,4.5,5,0.333333333,COMPLETED,1.244166667,18.019,86
2368,4189983,4,2,19,28,4907330,3,84,5,1,0.011904762,COMPLETED,0.000555556,6.783,145
2369,4165162,1,2,12,19,5359395,15,31,4.714285714,11,0.35483871,COMPLETED,4.355277778,77.035,136.4545455
2370,4146452,6,2,18,1,4130707,4,15,4.307563701,1,0.066666667,COMPLETED,0.385555556,7.71,160
2371,4132052,2,2,7,24,4577428,6,44,4.307563701,2,0.045454545,COMPLETED,0.888611111,16.041,157
2372,4126536,3,2,19,34,5111627,7,40,4,4,0.1,CANCELED,0.639722222,6.137,56.75
2373,4120139,4,2,21,3,3507658,5,21,5,4,0.19047619,COMPLETED,0.582777778,21.15,120.25
2374,4113024,1,2,11,45,5145823,5,12,4.666666667,5,0.416666667,COMPLETED,1.324444444,21.994,98.4
2375,4112660,1,2,12,44,4041851,8,26,4.333333333,5,0.192307692,COMPLETED,1.693888889,38.594,143.4
2376,4112114,1,2,18,54,3719359,8,59,4.5,2,0.033898305,COMPLETED,0.449722222,7.056,83
2378,4089258,3,2,17,44,3050740,2,7,4.5,2,0.285714286,COMPLETED,0.473055556,6.524,79
2379,4082745,1,2,11,31,5387702,14,57,4.5,7,0.122807018,COMPLETED,1.757222222,30.463,97.28571429
2380,4059098,4,2,15,41,5222389,10,22,5,6,0.272727273,COMPLETED,1.115555556,14.196,70.66666667
2381,4049877,5,2,16,49,5426511,3,11,4.307563701,1,0.090909091,CANCELED,0.174722222,3.235,79
2382,4048554,4,2,17,37,5079011,3,18,4,2,0.111111111,COMPLETED,0.395,4.837,68.5
2383,4042274,7,2,6,47,5339794,12,27,5,6,0.222222222,COMPLETED,2.415277778,36.619,130.1666667
2384,4041156,7,2,19,18,3169358,10,41,3,2,0.048780488,COMPLETED,0.504166667,5.225,76
2385,4040845,1,2,12,19,4740751,9,22,5,5,0.227272727,COMPLETED,1.406666667,21.765,97
2386,4035227,1,2,11,18,4639862,11,159,4.75,6,0.037735849,COMPLETED,1.172777778,21.449,86.66666667
2387,4034260,3,2,10,27,4716784,36,54,4,17,0.314814815,COMPLETED,5.418611111,78.427,100.7647059
2388,4029348,2,2,11,56,4086936,3,9,5,1,0.111111111,COMPLETED,0.163888889,5.445,112
2389,4019859,2,2,17,48,4874575,12,34,4,2,0.058823529,COMPLETED,0.633055556,7.171,88
2390,4018319,4,2,13,42,5172591,2,7,4.307563701,2,0.285714286,COMPLETED,0.738055556,13.57,131.5
2392,4009983,4,2,19,19,4488467,4,10,5,3,0.3,COMPLETED,0.381944444,9.188,83.66666667
2393,4001814,7,2,9,11,4534436,9,31,4.75,8,0.258064516,COMPLETED,2.668611111,51.332,128.25
2394,3996797,2,2,18,16,3830398,13,22,5,9,0.409090909,COMPLETED,2.593333333,48.608,117.8888889
2395,3994570,4,2,14,50,4186142,4,17,3,3,0.176470588,COMPLETED,0.351944444,4.629,54.66666667
2397,3961795,2,2,6,20,3091607,7,9,5,6,0.666666667,COMPLETED,2.053055556,37.707,122.8333333
2399,3944425,2,2,15,24,4092705,2,24,4,1,0.041666667,COMPLETED,0.114166667,2.9,74
2400,3936414,2,2,17,12,5369526,12,31,4,7,0.225806452,COMPLETED,2.493611111,40.798,124.5714286
2401,3917460,3,2,12,21,4745875,9,15,2.5,5,0.333333333,COMPLETED,2.48,31.355,127.8
2403,3904462,5,2,12,15,5371613,3,19,5,2,0.105263158,COMPLETED,0.000277778,11.885,123.5
2404,3867133,7,2,22,1,4861095,4,12,4.307563701,1,0.083333333,CANCELED,0.043333333,0.216,45
2405,3840723,2,2,13,13,3866088,5,16,4,1,0.0625,COMPLETED,0.239166667,5.24,109
2406,3809961,4,2,18,1,5189074,18,45,4.25,9,0.2,COMPLETED,2.0775,32.783,87.55555556
2407,3798866,5,2,9,34,4931383,7,29,5,5,0.172413793,COMPLETED,2.196388889,29.689,127.6
2408,3757071,3,2,11,21,4556080,2,3,3,1,0.333333333,CANCELED,0.122777778,4.077,91
2409,3754231,2,2,13,4,3968973,17,50,4.333333333,9,0.18,COMPLETED,3.758333333,50.42,114.4444444
2410,3751566,1,2,8,43,3941712,10,31,4.666666667,7,0.225806452,COMPLETED,1.662777778,26.344,85.85714286
2411,3694253,5,2,15,42,4810098,6,24,1,2,0.083333333,COMPLETED,0.421666667,8.384,100
2412,3688501,2,2,7,21,5050224,8,16,4.307563701,1,0.0625,COMPLETED,0.318055556,8.893,163
2413,3683496,1,2,12,19,3489192,11,17,4,7,0.411764706,COMPLETED,2.474722222,39.938,116.7142857
2414,3670054,2,2,20,7,3523686,2,41,3,1,0.024390244,COMPLETED,0.23,3.988,101
2415,3648810,2,2,19,3,5326211,10,52,4.5,5,0.096153846,COMPLETED,1.290555556,26.508,109.4
2416,3638440,2,2,11,27,5206317,9,28,4,4,0.142857143,COMPLETED,0.735277778,12.657,90.25
2417,3635024,2,2,9,21,3984869,13,28,4,11,0.392857143,COMPLETED,2.800277778,49.349,99.54545455
2418,3564741,7,2,22,53,5255314,2,25,5,1,0.04,COMPLETED,0.0975,2.021,69
2419,3500029,2,2,16,50,4945721,3,14,5,2,0.142857143,COMPLETED,0.579722222,8.779,101.5
2420,3475860,3,2,15,3,5052229,5,44,4,3,0.068181818,COMPLETED,0.991944444,22.369,145.6666667
2421,3466729,6,2,11,6,3703276,4,48,5,2,0.041666667,CANCELED,0.356666667,3.324,72.5
2422,3434085,1,2,12,40,4400689,2,17,4.307563701,1,0.058823529,COMPLETED,0.676944444,10.537,188
2423,3421486,1,2,10,19,3252228,12,80,4.333333333,3,0.0375,COMPLETED,0.841944444,16.224,126
2424,3349614,3,2,10,49,5358327,3,29,4.307563701,1,0.034482759,COMPLETED,0.000555556,5.878,118
2425,3346396,1,2,11,54,4197346,13,14,3.8,10,0.714285714,COMPLETED,2.871111111,48.488,105.8
2426,3212558,2,2,18,42,5366712,4,9,4.307563701,1,0.111111111,COMPLETED,0.000555556,6.38,126
2427,3201165,1,2,9,50,5219924,6,7,5,5,0.714285714,COMPLETED,1.5475,28.292,118.6
2428,3132746,1,2,15,16,4398515,12,20,2.5,3,0.15,COMPLETED,1.168611111,15.487,106.3333333
2429,3120350,2,2,15,13,3054033,9,29,4,6,0.206896552,COMPLETED,2.81,52.252,163.3333333
2430,3112556,5,2,18,1,3627200,3,14,5,2,0.142857143,CANCELED,0.551944444,6.943,86
2431,3096858,2,2,12,28,4347059,3,31,4.307563701,1,0.032258065,COMPLETED,0.001111111,1.343,50
2432,2998385,3,2,8,10,3781104,4,25,5,2,0.08,COMPLETED,0.494444444,11.072,113
2435,2955780,7,2,17,30,4745942,6,8,4.5,4,0.5,COMPLETED,0.994722222,20.543,116.5
2436,2936464,2,2,18,30,4972000,12,58,4,3,0.051724138,COMPLETED,0.238055556,7.346,66.66666667
2437,2930590,7,2,14,11,5092840,2,39,4.307563701,1,0.025641026,COMPLETED,0.380833333,8.309,155
2438,2926841,2,2,6,23,4900462,26,67,4.4,8,0.119402985,COMPLETED,1.821388889,38.198,103.875
2439,2914830,2,2,12,17,5009304,2,9,5,1,0.111111111,COMPLETED,0.427222222,9.048,170
2440,2912701,7,2,12,40,4522848,15,27,4.333333333,10,0.37037037,COMPLETED,2.198611111,54.104,111.1
2441,2905099,2,2,13,4,5251527,2,12,4.307563701,1,0.083333333,COMPLETED,0.303055556,5.218,108
2444,5441667,7,1,18,54,4831321,1,4,4.307563701,1,0.25,COMPLETED,0.6775,5.013,115
2445,5441518,7,1,17,44,4723476,6,10,4.307563701,4,0.4,COMPLETED,0.647222222,16.556,94.5
2446,5441296,7,1,17,53,4043346,3,4,4,3,0.75,COMPLETED,1.110833333,26.753,163.6666667
2447,5441084,7,1,18,16,4100663,9,17,4.75,8,0.470588235,COMPLETED,1.654722222,34.671,99.125
2449,5440699,7,1,20,22,3108843,5,5,4.307563701,5,1,COMPLETED,1.136666667,20.228,93.4
2450,5440226,7,1,18,33,3926093,2,12,4,2,0.166666667,COMPLETED,0.311944444,5.067,68
2451,5439508,7,1,17,19,4209697,7,32,4.6,6,0.1875,COMPLETED,1.771111111,53.485,165.5
2452,5439220,7,1,15,18,3931566,7,15,5,4,0.266666667,COMPLETED,0.799166667,10.624,70.25
2453,5439209,7,1,14,53,4724111,8,27,5,8,0.296296296,COMPLETED,1.494722222,36.307,100.75
2454,5438905,7,1,19,57,5290291,9,9,4.5,6,0.666666667,COMPLETED,1.411388889,28.882,108.6666667
2455,5438810,7,1,12,38,3755860,5,16,4.666666667,5,0.3125,COMPLETED,1.413055556,37.777,142
2456,5433842,7,1,18,4,4407226,2,6,4.307563701,1,0.166666667,COMPLETED,0.271944444,5.382,116
2457,5433621,6,1,16,21,5122653,2,10,4.307563701,2,0.2,COMPLETED,0.229166667,4.038,66
