,driver_id,day_of_week,Hour,Minute,passenger_id,total_assigned_request,avg_rating,completed_rides,total_canceled_ride,ACR,status,ride_duration_hour,total_distance_covered_km,undiscounted_fare
2300,5341186,5,18,1,4133049,10,,4,6,0.4,COMPLETED,1.130277778,15.54,151
2301,5341210,2,8,53,5397366,14,5,11,3,0.79,COMPLETED,3.455,55.74,135
2302,5343369,2,19,19,5207969,64,4.083333333,47,17,0.73,COMPLETED,16.23888889,251.064,125
2303,5345600,3,10,46,4163143,57,4.111111111,43,14,0.75,COMPLETED,9.934166667,166.438,61
2304,5346014,7,9,13,3875399,127,4.428571429,81,46,0.64,COMPLETED,21.04611111,366.125,120
2305,5346148,1,20,37,5228470,171,3.773584906,93,78,0.54,COMPLETED,26.94194444,520.477,56
2306,5346201,1,12,46,4989274,7,4.333333333,6,1,0.86,COMPLETED,2.498611111,41.891,178
2307,5346278,4,13,51,5254344,19,4.555555556,14,5,0.74,COMPLETED,3.971666667,57.314,93
2308,5346345,1,12,9,4298654,1,,0,1,0,CANCELED,,,
2309,5346353,5,15,27,3300665,46,4.470588235,38,8,0.83,COMPLETED,11.81111111,184.271,61
2310,5346359,3,9,52,3883517,6,4,4,2,0.67,COMPLETED,0.966666667,18.657,110
2311,5346362,4,13,36,5402530,62,4.210526316,36,26,0.58,COMPLETED,12.27694444,175.878,87
2312,5346380,1,11,7,4118621,14,2.25,10,4,0.71,COMPLETED,2.775555556,61.75,78
2313,5346381,3,13,13,4914435,35,4.5,30,5,0.86,COMPLETED,6.355,93.159,56
2314,5346792,3,17,34,4666657,38,3.818181818,22,16,0.58,COMPLETED,7.091666667,107.706,58
2315,5346813,2,18,17,5374299,1,,0,1,0,CANCELED,,,
2316,5346839,5,8,39,3791349,72,4.35483871,63,9,0.88,COMPLETED,17.38277778,305.86,69
2317,5346880,3,14,5,5410975,5,5,4,1,0.8,COMPLETED,1.724166667,27.28,161
2318,5346917,5,22,34,5414932,54,4.611111111,38,16,0.7,COMPLETED,9.611388889,205.54,247
2319,5347050,2,19,36,3990631,24,5,15,9,0.63,COMPLETED,3.183611111,53.581,125
2320,5347073,7,12,56,5304139,31,4.272727273,21,10,0.68,COMPLETED,5.076666667,104.845,159
2321,5347209,2,9,46,5401848,48,4.454545455,43,5,0.9,COMPLETED,12.01,199.953,104
2322,5347366,3,13,40,5365507,62,4.315789474,36,26,0.58,COMPLETED,8.835555556,158.404,49
2323,5347429,2,13,35,4706867,14,5,5,9,0.36,COMPLETED,1.145555556,20.083,126
2324,5347462,5,16,8,5427118,63,4.32,49,14,0.78,COMPLETED,11.72083333,229.44,124
2325,5347552,1,19,31,5146803,25,4.272727273,21,4,0.84,COMPLETED,5.497222222,134.36,157
2326,5347595,4,12,3,4021165,47,4.166666667,26,21,0.55,COMPLETED,4.910277778,103.784,52
2327,5347610,3,13,31,5181838,25,4.666666667,20,5,0.8,COMPLETED,6.659444444,105.967,60
2328,5347647,7,10,19,4812735,75,4.621621622,54,21,0.72,COMPLETED,15.60416667,292.039,159
2329,5347771,4,18,11,4481980,17,3.857142857,15,2,0.88,COMPLETED,0.891111111,17.764,62
2330,5347884,5,17,39,5405309,53,4.708333333,42,11,0.79,COMPLETED,8.792222222,159.535,74
2331,5348096,7,23,18,4723617,40,4.357142857,30,10,0.75,COMPLETED,6.5025,137.533,112
2332,5348109,1,10,48,4743266,15,4.833333333,10,5,0.67,COMPLETED,3.075277778,53.702,133
2333,5348158,7,12,22,4942138,46,4.666666667,43,3,0.93,COMPLETED,10.93138889,184.39,68
2334,5348233,3,11,47,3627432,90,3.703703704,61,29,0.68,COMPLETED,18.48111111,330.077,150
2335,5348292,4,8,37,4280939,8,,3,5,0.38,COMPLETED,0.730833333,12.263,62
2336,5348402,2,20,5,5093615,25,4.555555556,17,8,0.68,COMPLETED,4.048888889,80.25,66
2337,5348427,3,17,44,5241047,73,4,48,25,0.66,COMPLETED,13.59,190.476,137
2338,5348572,2,12,39,4830048,42,4.875,12,30,0.29,COMPLETED,2.844444444,51.19,129
2339,5348574,7,13,23,3967972,40,4.294117647,31,9,0.78,COMPLETED,5.505833333,112.578,127
2340,5348618,4,10,55,3971146,26,4.111111111,20,6,0.77,COMPLETED,6.0825,74.439,55
2341,5348657,7,15,43,3831017,17,4.5,13,4,0.76,COMPLETED,3.903333333,39.973,61
2342,5348716,2,9,48,4699340,75,4.476190476,46,29,0.61,COMPLETED,12.845,224.701,65
2343,5348756,7,22,35,5420413,59,4.777777778,25,34,0.42,COMPLETED,4.320277778,104.837,128
2344,5348826,1,11,24,3253157,132,4.454545455,81,51,0.61,COMPLETED,18.65805556,363.842,117
2345,5348951,4,18,1,3730936,12,4.2,9,3,0.75,COMPLETED,2.0275,29.753,56
2346,5350817,7,13,14,4836962,64,4.409090909,42,22,0.66,COMPLETED,11.95277778,209.532,107
2347,5352096,7,20,33,4503798,41,4.25,33,8,0.8,COMPLETED,7.871666667,161.28,61
2348,5352796,4,23,5,4500546,35,4.333333333,26,9,0.74,COMPLETED,6.798611111,117.023,84
2349,5352797,7,19,34,4735237,20,4.333333333,12,8,0.6,COMPLETED,3.504444444,57.926,71
2350,5352833,7,16,2,4670115,21,4.25,14,7,0.67,COMPLETED,3.743055556,50.876,108
2351,5352897,4,17,21,4622228,95,4.214285714,70,25,0.74,COMPLETED,14.83222222,234.801,87
2352,5352906,7,6,53,3773942,60,4,40,20,0.67,COMPLETED,10.57611111,208.126,138
2353,5352910,4,10,49,4636145,1,,0,1,0,CANCELED,,,
2354,5352912,4,15,46,4047764,11,4.428571429,9,2,0.82,COMPLETED,2.601666667,41.156,56
2355,5353449,2,10,25,4758298,31,4.25,20,11,0.65,COMPLETED,5.683611111,109.716,131
2356,5353917,1,9,34,4518419,34,4.222222222,17,17,0.5,COMPLETED,6.296111111,101.481,125
2357,5353940,2,19,51,5248862,1,,0,1,0,CANCELED,,,
2358,5354034,7,13,30,3274972,71,4.307692308,58,13,0.82,COMPLETED,11.9325,222.577,49
2359,5354106,1,10,5,3782716,16,4.6,10,6,0.63,COMPLETED,2.068611111,40.848,50
2360,5354133,2,9,32,5395583,53,4.142857143,31,22,0.58,COMPLETED,11.64361111,158.491,391
2361,5354168,3,9,54,5148373,49,3.588235294,25,24,0.51,COMPLETED,7.353333333,132.25,138
2362,5354277,3,18,51,3105479,43,4.285714286,26,17,0.6,COMPLETED,7.892222222,132.479,71
2363,5354383,1,12,40,3793132,11,,2,9,0.18,COMPLETED,0.358888889,4.884,81
2364,5354510,4,18,8,5021685,4,3,3,1,0.75,COMPLETED,0.814166667,13.265,158
2365,5354521,1,18,30,4684415,45,4,22,23,0.49,COMPLETED,6.089444444,103.747,113
2366,5354553,3,19,20,4112443,70,4.5,54,16,0.77,COMPLETED,15.22888889,257.207,77
2367,5354559,2,17,3,4904379,28,4.375,23,5,0.82,COMPLETED,6.374166667,84.465,138
2368,5354572,6,20,10,4963823,53,4.3,21,32,0.4,COMPLETED,9.041388889,122.493,64
2369,5354588,4,9,58,4985643,20,3.8,10,10,0.5,COMPLETED,4.403055556,62.843,162
2370,5354597,1,12,18,5205197,57,4.416666667,25,32,0.44,COMPLETED,6.688333333,119.384,111
2371,5354603,4,20,54,5041811,54,4.2,27,27,0.5,COMPLETED,5.595555556,115.155,115
2372,5354617,4,19,35,4978234,70,4.523809524,51,19,0.73,COMPLETED,13.22777778,221.214,60
2373,5354626,2,18,20,4633896,9,4.2,7,2,0.78,COMPLETED,3.266388889,53.397,176
2374,5354632,1,10,41,4611362,85,4.153846154,69,16,0.81,COMPLETED,23.58222222,351.526,87
2375,5354650,4,17,32,5258948,46,3.952380952,39,7,0.85,COMPLETED,10.76416667,170.861,104
2376,5354672,5,14,13,4780187,51,4.666666667,38,13,0.75,COMPLETED,10.51361111,194.998,184
2377,5354936,5,10,21,5093998,14,4.5,10,4,0.71,COMPLETED,2.695833333,39.128,122
2378,5355071,3,10,20,4899397,6,4,4,2,0.67,COMPLETED,0.593888889,12.044,129
2379,5355121,1,10,10,5327409,41,4.4,29,12,0.71,COMPLETED,7.341388889,122.471,113
2380,5355288,2,13,27,4212169,29,3.5,5,24,0.17,COMPLETED,1.708888889,27.752,173
2381,5355294,2,22,13,5350374,99,4.4375,55,44,0.56,COMPLETED,14.01111111,284.727,81
2382,5355391,5,10,26,4746134,3,,2,1,0.67,CANCELED,0.347777778,5.067,
2383,5355430,5,0,37,4943799,65,4.307692308,45,20,0.69,COMPLETED,10.34555556,230.496,212
2384,5355491,2,10,19,5397764,86,3.5,25,61,0.29,COMPLETED,7.222222222,107.325,117
2385,5355529,2,19,49,5125000,28,4.714285714,26,2,0.93,COMPLETED,7.498611111,155.951,74
2386,5355559,2,18,53,3085713,6,5,5,1,0.83,COMPLETED,0.772222222,19.935,113
2387,5356133,1,11,56,3254342,5,3.333333333,3,2,0.6,COMPLETED,0.703888889,11.312,62
2388,5356159,1,15,25,3490350,23,2.857142857,12,11,0.52,COMPLETED,4.1425,55.785,112
2389,5356164,5,14,24,3588141,23,4,16,7,0.7,COMPLETED,4.188888889,83.484,59
2390,5356175,7,13,2,5376272,15,4,9,6,0.6,COMPLETED,2.601666667,46.161,95
2391,5357051,2,10,58,5042072,11,4,9,2,0.82,COMPLETED,2.874166667,57.761,69
2392,5357548,1,12,48,5393243,16,4.6,14,2,0.88,COMPLETED,3.371388889,57.228,137
2393,5357726,3,18,34,3746290,66,4.115384615,48,18,0.73,COMPLETED,16.10277778,236.768,163
2394,5357817,2,11,46,5394139,39,4.421052632,30,9,0.77,COMPLETED,8.003888889,152.819,117
2395,5358404,1,11,17,4552346,16,4.125,13,3,0.81,COMPLETED,4.230277778,66.501,66
2396,5358553,1,18,45,4299882,85,4.185185185,70,15,0.82,COMPLETED,18.04027778,316.459,135
2397,5358979,5,16,38,5339224,4,4.5,2,2,0.5,COMPLETED,0.452222222,8.236,114
2398,5359667,3,17,2,5131110,24,4.333333333,16,8,0.67,COMPLETED,5.332777778,100.778,53
2399,5359727,1,15,49,5397034,13,4.714285714,12,1,0.92,COMPLETED,3.651666667,58.497,133
2400,5359844,2,15,52,4242333,32,4.181818182,17,15,0.53,COMPLETED,6.321111111,97.509,139
2401,5359891,6,21,42,5265985,44,3.785714286,33,11,0.75,COMPLETED,8.106666667,155.947,93
2402,5359946,6,18,44,5397764,48,4.285714286,23,25,0.48,COMPLETED,5.531388889,115.026,122
2403,5359947,4,21,27,5304065,60,4.157894737,48,12,0.8,COMPLETED,13.23805556,261.339,216
2404,5359958,1,12,23,4124791,40,4.25,27,13,0.68,COMPLETED,8.1475,123.745,158
2405,5360251,1,9,14,4066927,85,4.363636364,61,24,0.72,COMPLETED,16.81111111,302.848,114
2406,5360289,6,13,21,4091274,177,4.022222222,101,76,0.57,COMPLETED,22.53666667,423.051,103
2407,5360321,5,20,40,4545177,41,4.25,27,14,0.66,COMPLETED,7.761666667,148.001,119
2408,5360329,3,7,2,3811694,1,,0,1,0,CANCELED,,,
2409,5360441,5,9,1,4744125,31,4.333333333,20,11,0.65,COMPLETED,5.364444444,88.187,139
2410,5360551,1,9,27,4537984,19,4.428571429,13,6,0.68,COMPLETED,4.786944444,67.04,164
2411,5360574,1,18,12,5092901,18,4.555555556,13,5,0.72,COMPLETED,4.373888889,59.82,51
2412,5360601,1,14,27,4985233,159,4.087719298,107,52,0.67,COMPLETED,27.44416667,450.096,46
2413,5360766,2,16,23,4619205,25,4.5,17,8,0.68,COMPLETED,3.338888889,57.86,63
2414,5361023,3,19,21,5371073,119,4.52173913,82,37,0.69,COMPLETED,17.16805556,320.635,63
2415,5361031,2,15,48,4089959,41,4.083333333,25,16,0.61,COMPLETED,4.337222222,89.834,111
2416,5361053,1,14,3,3644545,33,4.428571429,24,9,0.73,COMPLETED,6.69,111.311,51
2417,5361067,1,9,59,3854792,24,4.625,19,5,0.79,COMPLETED,4.096944444,57.537,74
2418,5361234,2,18,15,5373363,31,4.133333333,23,8,0.74,COMPLETED,6.159444444,58.134,113
2419,5361421,1,20,57,5329794,28,4.4,26,2,0.93,COMPLETED,5.464444444,124.691,123
2420,5361443,4,20,17,3778832,25,4.1,20,5,0.8,COMPLETED,4.178611111,65.249,71
2421,5361468,1,17,21,5272708,4,,0,4,0,CANCELED,,,
2422,5361511,2,10,51,4511491,157,4.245283019,106,51,0.68,COMPLETED,20.39944444,341.179,129
2423,5361513,3,18,58,4868544,2,,1,1,0.5,COMPLETED,0.680555556,11.875,212
2424,5361523,1,18,0,5312703,66,4.545454545,42,24,0.64,COMPLETED,11.69361111,201.177,126
2425,5361534,2,14,36,3038898,39,4.5,28,11,0.72,COMPLETED,10.06472222,166.191,124
2426,5361666,4,18,45,4702125,21,4.5,12,9,0.57,COMPLETED,3.9975,86.955,209
2427,5361769,7,11,3,5242788,13,3.5,8,5,0.62,COMPLETED,2.834166667,42.878,107
2428,5361875,2,12,8,5189444,17,4.5,8,9,0.47,COMPLETED,1.719166667,27.579,112
2429,5361881,2,20,8,4680522,16,3.857142857,9,7,0.56,COMPLETED,1.628611111,27.283,54
2430,5362254,4,17,36,3889104,5,4,2,3,0.4,COMPLETED,0.310555556,6.405,63
2431,5362305,3,13,47,4285010,5,5,1,4,0.2,COMPLETED,0.213333333,3.145,77
2432,5362324,4,9,8,4787589,22,3.5,8,14,0.36,COMPLETED,1.859444444,35.746,138
2433,5362325,4,13,46,3782706,7,4,1,6,0.14,COMPLETED,0.471388889,8.42,156
2434,5362332,3,19,51,4754280,117,4.25,40,77,0.34,COMPLETED,8.324166667,146.132,78
2435,5362334,3,8,41,4760203,67,4.310344828,50,17,0.75,COMPLETED,14.22916667,246.819,84
2436,5362388,2,22,18,4787798,76,4.1,42,34,0.55,COMPLETED,9.688333333,186.668,78
2437,5362731,7,11,4,4958095,12,4.5,9,3,0.75,COMPLETED,2.236111111,47.769,191
2438,5363152,1,6,13,4261382,75,3.941176471,39,36,0.52,COMPLETED,9.226666667,160.017,68
2439,5363499,3,11,28,5061447,20,4.333333333,12,8,0.6,COMPLETED,4.376111111,67.706,155
2440,5364132,1,18,2,5024890,32,4.1,20,12,0.63,COMPLETED,7.485277778,135.621,165
2441,5364223,1,20,23,4525761,23,4,12,11,0.52,COMPLETED,3.1325,55.162,106
2442,5365337,2,8,22,4448530,11,4,9,2,0.82,COMPLETED,3.225277778,26.374,134
2443,5365784,7,22,31,4518841,43,4.8125,33,10,0.77,COMPLETED,7.506388889,153.346,156
2444,5366284,3,20,37,3665919,9,4,5,4,0.56,COMPLETED,1.181944444,33.704,138
2445,5366434,3,14,13,5248801,53,4.454545455,43,10,0.81,COMPLETED,12.05222222,206.788,95
2446,5366544,1,10,34,4650259,3,,1,2,0.33,CANCELED,0.030833333,0.769,
2447,5366602,4,17,3,4692300,156,4.043478261,49,107,0.31,COMPLETED,15.33888889,290.254,155
2448,5366616,7,10,45,5195938,70,4.392857143,53,17,0.76,COMPLETED,14.38666667,256.79,68
2449,5366752,3,17,7,4124068,4,3,2,2,0.5,COMPLETED,1.215833333,13.799,156
2450,5367355,1,9,52,5394013,3,3.5,2,1,0.67,COMPLETED,0.377777778,4.973,105
2451,5367397,2,20,2,5305743,70,4.461538462,51,19,0.73,COMPLETED,11.835,257.971,109
2452,5367468,7,15,58,3402025,35,4.5,23,12,0.66,COMPLETED,6.0125,111.705,119
2453,5367779,1,12,31,4781582,17,4.5,10,7,0.59,COMPLETED,3.062222222,45.532,95
2454,5367878,2,19,11,4523117,103,4.361111111,72,31,0.7,COMPLETED,20.56611111,355.826,77
2455,5367916,1,18,44,4508670,22,4.571428571,13,9,0.59,COMPLETED,3.240277778,58.097,112
2456,5367923,7,7,18,4808305,28,4.444444444,23,5,0.82,COMPLETED,8.415833333,157.11,182
2457,5368029,2,16,36,3407206,38,4.357142857,27,11,0.71,COMPLETED,7.110277778,136.69,112
2458,5368087,4,20,42,5337737,7,3,6,1,0.86,COMPLETED,1.440833333,25.829,57
2459,5368278,4,17,40,5340236,148,4.396226415,108,40,0.73,COMPLETED,27.07361111,411.567,171
2460,5368290,1,20,34,4678491,29,4.363636364,21,8,0.72,COMPLETED,4.358333333,96.495,169
2461,5368344,6,12,49,4390422,49,4.428571429,14,35,0.29,COMPLETED,3.404444444,55.575,52
2462,5368352,2,14,58,4027492,20,2.333333333,10,10,0.5,COMPLETED,2.876111111,35.682,145
2463,5368427,5,14,39,4153315,24,4.714285714,15,9,0.63,COMPLETED,4.599722222,73.344,109
2464,5368679,1,12,56,4665347,52,4.136363636,37,15,0.71,COMPLETED,8.838333333,152.137,108
2465,5368718,2,15,9,5309858,5,5,4,1,0.8,COMPLETED,1.415277778,21.037,105
2466,5368808,3,17,15,5197988,17,4.166666667,10,7,0.59,COMPLETED,2.4225,45.072,51
2467,5368958,3,13,3,3755860,4,5,2,2,0.5,COMPLETED,0.722222222,11.115,142
2468,5369065,2,7,16,5360617,1,,0,1,0,CANCELED,,,
2469,5369075,1,10,21,4371204,7,,2,5,0.29,COMPLETED,0.865555556,12.431,163
2470,5369081,7,17,29,5046882,63,4.2,48,15,0.76,COMPLETED,14.66555556,250.48,173
2471,5369098,3,18,37,3758308,132,4.465116279,107,25,0.81,COMPLETED,27.58805556,523.009,138
2472,5369108,4,14,9,3480337,8,3.333333333,7,1,0.88,COMPLETED,1.511666667,24.58,57
2473,5369702,1,17,59,4432392,9,5,6,3,0.67,COMPLETED,2.370277778,30.587,64
2474,5370107,7,20,49,4272890,12,4,4,8,0.33,COMPLETED,0.456111111,10.952,66
2475,5371186,7,10,10,5344213,1,,0,1,0,CANCELED,,,
2476,5372865,5,16,18,4709402,62,3.8,38,24,0.61,COMPLETED,8.424166667,127.299,51
2477,5373102,1,8,24,5085051,33,3.833333333,22,11,0.67,COMPLETED,5.663055556,103.605,87
2478,5373224,7,15,3,5010821,47,4,39,8,0.83,COMPLETED,8.148333333,136.698,182
2479,5373294,1,7,54,4828944,2,,0,2,0,CANCELED,,,
2480,5373325,3,15,43,4768493,72,4.571428571,21,51,0.29,COMPLETED,7.891111111,118.905,119
2481,5373431,7,13,35,4627232,54,4.052631579,37,17,0.69,COMPLETED,11.93944444,169.277,104
2482,5373515,6,8,17,4672286,55,4.125,40,15,0.73,COMPLETED,11.67805556,181.725,137
2483,5373542,2,16,35,5302907,10,4.333333333,9,1,0.9,COMPLETED,2.723055556,44.632,141
2484,5373555,2,10,35,3235737,16,4.375,14,2,0.88,COMPLETED,4.199444444,71.478,133
2485,5373585,5,20,23,4879543,43,4,23,20,0.53,COMPLETED,2.736666667,53.278,113
2486,5373614,1,13,37,5233005,106,4.483870968,75,31,0.71,COMPLETED,17.89944444,322.231,72
2487,5373787,3,9,8,4520377,22,3.857142857,21,1,0.95,COMPLETED,5.146388889,81.62,132
2488,5374025,7,11,22,4884079,59,4.107142857,49,10,0.83,COMPLETED,11.81916667,234.766,61
2489,5374047,1,16,10,3979123,3,5,1,2,0.33,CANCELED,0.247222222,3.563,
2490,5374060,5,9,1,5152140,15,4,12,3,0.8,COMPLETED,2.148055556,43.99,144
2491,5374110,2,11,27,5240212,116,4.5,29,87,0.25,COMPLETED,9.800555556,150.861,66
2492,5374141,6,12,37,5366085,93,4.414634146,83,10,0.89,COMPLETED,26.63333333,380.522,104
2493,5374170,3,11,53,4205970,62,4.1875,40,22,0.65,COMPLETED,14.48,186.679,139
2494,5374235,5,12,17,4815813,27,4.75,20,7,0.74,COMPLETED,8.612777778,148.377,127
2495,5374353,3,11,38,4484106,20,4.4,10,10,0.5,COMPLETED,2.763055556,58.523,176
2496,5374380,2,11,56,5074748,19,4.833333333,11,8,0.58,COMPLETED,2.898611111,62.955,150
2497,5374398,1,20,59,4716039,22,4,16,6,0.73,COMPLETED,4.103888889,80.444,210
2498,5374413,1,16,21,5259479,23,5,5,18,0.22,COMPLETED,0.004444444,34.705,129
2499,5374557,3,18,49,3065412,49,3.842105263,32,17,0.65,COMPLETED,9.433888889,147.083,84
2500,5374734,3,19,16,4985643,94,4.066666667,74,20,0.79,COMPLETED,15.11944444,297.766,59
2501,5374736,2,12,8,4508338,47,4.692307692,38,9,0.81,COMPLETED,9.497777778,168.491,74
2502,5374817,5,17,16,5098791,39,4.4,27,12,0.69,COMPLETED,6.865833333,98.657,74
2503,5374849,1,19,59,4762817,32,4.769230769,24,8,0.75,COMPLETED,6.109166667,116.023,64
2504,5375135,5,17,5,5172541,18,4.375,14,4,0.78,COMPLETED,3.162222222,58.186,184
2505,5375397,5,6,38,4302638,72,4.24,45,27,0.63,COMPLETED,8.786111111,196.889,95
2506,5375761,3,7,36,4005498,7,4.333333333,5,2,0.71,COMPLETED,1.068611111,21.702,126
2507,5375830,4,16,32,3112814,14,4.2,12,2,0.86,COMPLETED,2.7,46.571,135
2508,5376011,1,17,51,4603732,6,4.5,4,2,0.67,COMPLETED,1.211666667,18.511,69
2509,5378355,5,10,2,4459348,22,4.125,16,6,0.73,COMPLETED,4.775277778,79.415,169
2510,5378395,5,18,24,5031216,26,4.142857143,24,2,0.92,COMPLETED,4.721111111,105.194,162
2511,5380575,1,9,20,4752899,1,,0,1,0,CANCELED,,,
2512,5380760,3,21,58,4771853,24,4,20,4,0.83,COMPLETED,5.905833333,103.582,144
2513,5381113,2,21,43,5191665,67,4.333333333,55,12,0.82,COMPLETED,15.72194444,298.233,74
2514,5381165,1,20,32,3063549,63,4.238095238,43,20,0.68,COMPLETED,10.7475,201.241,142
2515,5381254,3,20,7,4870676,35,4.352941176,31,4,0.89,COMPLETED,7.0625,126.672,104
2516,5381282,2,11,39,5217612,24,4.2,19,5,0.79,COMPLETED,2.642222222,63.199,74
2517,5381338,1,18,22,5084508,4,3.5,3,1,0.75,COMPLETED,0.955555556,10.568,53
2518,5381347,4,14,13,4498335,5,4.75,4,1,0.8,COMPLETED,0.532222222,13.276,56
2519,5381739,2,17,52,4267763,52,4.153846154,31,21,0.6,COMPLETED,5.836666667,84.608,136
2520,5381846,3,17,46,4989875,33,4,24,9,0.73,COMPLETED,5.345277778,96.78,136
2521,5381928,3,17,16,4765386,35,4.111111111,19,16,0.54,COMPLETED,5.705277778,90.574,150
2522,5381935,5,10,44,5276769,82,3.35,51,31,0.62,COMPLETED,13.05833333,222.734,65
2523,5382023,5,12,10,3870956,15,4,11,4,0.73,COMPLETED,2.785,42.794,68
2524,5382185,4,9,32,5224345,52,4.578947368,40,12,0.77,COMPLETED,12.83333333,189.893,113
2525,5382753,3,12,34,4770624,15,4.833333333,12,3,0.8,COMPLETED,3.024722222,56.869,117
2526,5382990,1,10,36,4559628,30,3.666666667,26,4,0.87,COMPLETED,6.786388889,118.841,78
2527,5383040,4,14,57,4518841,13,4.666666667,8,5,0.62,COMPLETED,2.130833333,42.584,148
2528,5383214,4,10,43,4875771,11,4.333333333,8,3,0.73,COMPLETED,6.410555556,57.652,180
2529,5383323,7,22,33,5444058,31,4.923076923,26,5,0.84,COMPLETED,5.229166667,110.127,123
2530,5383391,4,9,56,4900753,36,4.466666667,29,7,0.81,COMPLETED,8.869722222,154.503,72
2531,5383415,3,11,15,5247578,12,3.166666667,11,1,0.92,COMPLETED,2.1325,37.229,157
2532,5383418,3,10,18,5409882,30,5,4,26,0.13,COMPLETED,0.253333333,3.442,77
2533,5383432,2,12,54,4175315,49,4.333333333,42,7,0.86,COMPLETED,10.53805556,183.515,107
2534,5383435,3,6,14,5402795,47,4.388888889,39,8,0.83,COMPLETED,9.925833333,219.095,168
2535,5383463,3,16,25,5219975,85,4.558823529,61,24,0.72,COMPLETED,19.865,315.785,121
2536,5384160,1,10,9,5368910,5,,2,3,0.4,COMPLETED,0.400833333,5.992,77
2537,5385040,3,7,41,4184776,28,5,6,22,0.21,COMPLETED,1.169722222,19.087,96
2538,5385546,2,11,32,4552191,9,4.666666667,6,3,0.67,COMPLETED,1.942222222,31.478,126
2539,5386980,4,15,4,4124791,9,4,6,3,0.67,COMPLETED,1.342222222,23.113,50
2540,5387445,1,8,42,4114634,24,4.1,19,5,0.79,COMPLETED,4.143611111,88.189,84
2541,5387467,3,18,35,4941298,38,4.714285714,23,15,0.61,COMPLETED,6.360555556,107.991,111
2542,5387569,4,22,3,3381725,14,4.5,12,2,0.86,COMPLETED,3.206111111,65.662,111
2543,5387680,7,21,47,3770238,7,4.5,4,3,0.57,COMPLETED,1.286111111,26.931,124
2544,5387842,6,8,59,3516350,105,4.148148148,63,42,0.6,COMPLETED,12.25944444,224.903,59
2545,5387848,1,10,2,4773359,5,4.5,2,3,0.4,COMPLETED,0.517777778,8.573,109
2546,5387862,5,11,12,5118384,44,3.818181818,23,21,0.52,COMPLETED,5.489166667,77.073,72
2547,5387865,5,17,44,5326572,32,4.416666667,25,7,0.78,COMPLETED,8.067222222,140.544,115
2548,5388173,1,16,38,4346577,2,,0,2,0,CANCELED,,,
2549,5388303,3,19,32,5085508,50,4.5,22,28,0.44,COMPLETED,5.42,119.552,103
2550,5388518,1,6,31,3536817,7,5,6,1,0.86,COMPLETED,2.511111111,32.411,106
2551,5388708,5,10,37,5202768,23,4.75,7,16,0.3,COMPLETED,1.577222222,22.377,87
2552,5388711,4,16,59,4180407,45,4.666666667,29,16,0.64,COMPLETED,7.674444444,124.462,142
2553,5388717,7,18,1,5050270,12,4,9,3,0.75,COMPLETED,2.136388889,45.004,226
2554,5388919,2,7,27,4098016,58,4.181818182,43,15,0.74,COMPLETED,11.51666667,186.124,148
2555,5389047,2,21,42,4035872,62,4.62962963,49,13,0.79,COMPLETED,9.634166667,177.697,137
2556,5389204,5,19,8,4847721,67,4.16,49,18,0.73,COMPLETED,15.07722222,235.674,62
2557,5389309,2,23,16,4889332,54,4.666666667,42,12,0.78,COMPLETED,11.75416667,182.81,131
2558,5389387,6,16,26,5152261,22,4.375,15,7,0.68,COMPLETED,2.275,43.489,106
2559,5389673,4,17,19,5024854,29,3.333333333,20,9,0.69,COMPLETED,4.495555556,74.949,59
2560,5389748,4,15,23,4604039,22,4.571428571,16,6,0.73,COMPLETED,3.01,45.549,47
2561,5390040,2,9,14,4500565,79,4.235294118,37,42,0.47,COMPLETED,11.25694444,176.328,152
2562,5390548,5,12,38,4752784,19,4.428571429,11,8,0.58,COMPLETED,2.493611111,47.248,311
2563,5391862,5,18,13,4418854,25,4.272727273,18,7,0.72,COMPLETED,2.73,72.821,121
2564,5394298,5,16,41,5079369,11,4.8,8,3,0.73,COMPLETED,1.726111111,37.113,133
2565,5394614,3,10,15,4572825,8,2.5,5,3,0.63,COMPLETED,0.125277778,6.112,47
2566,5394706,3,19,21,5041638,22,4,12,10,0.55,COMPLETED,3.370833333,45.561,95
2567,5394838,1,19,12,4361031,51,4.666666667,5,46,0.1,COMPLETED,0.038888889,5.632,106
2568,5394986,4,9,25,3250007,40,4.266666667,31,9,0.78,COMPLETED,11.27694444,154.19,134
2569,5395014,4,19,50,5421641,46,4.2,31,15,0.67,COMPLETED,0.457777778,87.77,196
2570,5395083,4,15,24,3564977,46,4.352941176,32,14,0.7,COMPLETED,7.429444444,145.703,126
2571,5395184,1,13,35,4453152,1,,0,1,0,CANCELED,,,
2572,5395190,5,9,14,5199302,71,4.125,47,24,0.66,COMPLETED,15.43027778,285.496,228
2573,5395210,3,20,38,5101441,34,4.538461538,28,6,0.82,COMPLETED,7.505833333,129.31,60
2574,5395221,5,18,4,4839448,96,4.5,64,32,0.67,COMPLETED,12.07111111,270.988,101
2575,5395225,5,17,28,5426703,78,4.035714286,62,16,0.79,COMPLETED,14.99888889,262.956,59
2576,5395238,2,14,27,3991022,21,4.222222222,12,9,0.57,COMPLETED,1.770555556,34.482,63
2577,5395257,2,19,45,5199388,57,4.4375,36,21,0.63,COMPLETED,8.187777778,147.829,133
2578,5395367,2,18,13,5241617,12,4.6,10,2,0.83,COMPLETED,2.524722222,39.616,136
