,Unnamed: 0,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides,driver_id,total_monthly_trips
184,285,3678744,2,7,17,0,3640539,61,182,4.4375,46,0.252747253,1,15.49305556,243.541,110.7826087,121,75.40983606557377,15,3678744,186
185,1120,3681569,1,5,15,29,4084269,36,158,4.571428571,26,0.164556962,1,7.132777778,118.868,101.4615385,122,72.2222222222222,10,3681569,95
186,1119,3681964,4,5,10,31,4703209,14,130,4.166666667,12,0.092307692,1,3.531388889,66.23899999999999,116.5,116,85.71428571428571,2,3681964,36
187,2358,3683496,1,2,12,19,3489192,11,17,4.0,7,0.411764706,1,2.474722222,39.938,116.7142857,6,63.63636363636363,4,3683496,45
188,2357,3688501,2,2,7,21,5050224,8,16,4.307563701,1,0.0625,1,0.318055556,8.892999999999997,163.0,8,12.5,7,3688501,5
189,2752,3688728,1,1,11,50,3491120,2,8,4.0,1,0.125,1,0.458055556,6.289,124.0,6,50.0,1,3688728,11
190,1540,3688957,3,4,13,47,4944026,18,36,4.0,8,0.222222222,1,2.663888889,44.42100000000001,112.5,18,44.444444444444436,10,3688957,81
191,2356,3694253,5,2,15,42,4810098,6,24,1.0,2,0.083333333,1,0.4216666670000001,8.384,100.0,18,33.33333333333333,4,3694253,7
192,284,3695674,3,7,14,45,5283929,186,228,4.578947368,97,0.425438596,1,29.10166667,476.045,106.2061856,42,52.1505376344086,89,3695674,253
193,2751,3697004,1,1,11,49,4851715,11,36,4.333333333,5,0.13888888900000002,1,1.640555556,31.172,130.6,25,45.45454545454545,6,3697004,11
194,1938,3698085,5,3,6,21,4459348,9,57,3.0,5,0.087719298,1,0.591944444,19.717,94.2,48,55.555555555555564,4,3698085,9
195,683,3698459,3,6,15,29,4635106,104,131,4.075,81,0.618320611,1,21.75055556,386.11800000000005,104.1975309,27,77.88461538461539,23,3698459,296
196,1118,3700536,1,5,16,53,5101617,17,41,4.0,14,0.341463415,1,4.568888889,67.646,103.5714286,24,82.35294117647058,3,3700536,26
197,283,3707646,3,7,6,47,4673324,104,222,4.291666667,90,0.405405405,1,25.91916667,429.266,104.4777778,118,86.53846153846155,14,3707646,275
198,1937,3708560,1,3,7,15,4677850,7,10,5.0,1,0.1,1,0.246111111,5.635,115.0,3,14.285714285714285,6,3708560,6
199,682,3709813,2,6,22,38,5291399,42,109,4.3,30,0.27522935800000004,1,7.361388889,131.018,121.53333329999998,67,71.42857142857143,12,3709813,124
200,1117,3717125,2,5,6,39,4978650,24,62,4.285714286,13,0.209677419,1,2.666944444,38.577,76.0,38,54.16666666666666,11,3717125,39
201,681,3717245,4,6,10,52,3577566,91,128,4.59375,69,0.5390625,1,18.35777778,282.591,95.44927536,37,75.82417582417581,22,3717245,341
202,1936,3718226,1,3,21,44,4113902,44,67,4.3684210530000005,36,0.537313433,1,10.49277778,179.275,106.3055556,23,81.81818181818183,8,3718226,312
203,680,3718344,2,6,21,54,4830383,47,92,4.6875,30,0.326086957,1,6.169722222000001,137.415,105.6666667,45,63.829787234042556,17,3718344,146
204,282,3733395,2,7,16,0,5128726,49,80,4.166666667,36,0.45,1,9.039444443999999,163.061,100.9444444,31,73.46938775510205,13,3733395,176
205,1116,3735534,4,5,16,21,5024330,20,83,4.333333333,15,0.180722892,1,4.156944444,52.037,82.73333333,63,75.0,5,3735534,46
206,1115,3736211,6,5,5,57,5373843,44,64,4.363636364,27,0.421875,1,7.549166667000001,123.009,101.2592593,20,61.36363636363637,17,3736211,90
207,679,3738000,3,6,15,45,3776070,19,132,3.833333333,10,0.075757576,1,1.895833333,52.826,118.4,113,52.631578947368425,9,3738000,36
208,1935,3744385,2,3,11,53,4254336,8,33,3.0,3,0.090909091,1,0.953333333,16.998,113.6666667,25,37.5,5,3744385,16
209,281,3751543,5,7,19,38,5384557,20,159,4.714285714,11,0.06918239,1,3.462222222,64.208,118.6363636,139,55.00000000000001,9,3751543,31
210,2355,3751566,1,2,8,43,3941712,10,31,4.666666667,7,0.225806452,1,1.6627777780000002,26.344,85.85714286,21,70.0,3,3751566,37
211,678,3751577,3,6,10,56,5047747,49,188,4.307692308,36,0.191489362,1,10.16138889,187.847,112.7777778,139,73.46938775510205,13,3751577,94
212,1114,3754179,5,5,7,38,4826892,43,105,4.5,10,0.095238095,1,2.276666667,44.769,100.8,62,23.255813953488367,33,3754179,33
213,2354,3754231,2,2,13,4,3968973,17,50,4.333333333,9,0.18,1,3.758333333,50.42,114.4444444,33,52.941176470588246,8,3754231,94
214,2750,3754931,7,1,15,34,5244549,6,14,5.0,4,0.28571428600000004,1,0.9975,17.367,95.0,8,66.66666666666666,2,3754931,49
215,2353,3757071,3,2,11,21,4556080,2,3,3.0,1,0.333333333,0,0.122777778,4.077,91.0,1,50.0,1,3757071,66
216,1934,3758181,3,3,16,48,3864806,28,48,4.285714286,16,0.333333333,1,4.969166667,74.191,102.75,20,57.14285714285714,12,3758181,43
217,280,3762058,1,7,10,24,4519577,105,197,4.25,84,0.426395939,1,23.09305556,425.131,114.2857143,92,80.0,21,3762058,413
218,279,3762069,6,7,8,32,3047532,83,217,4.178571429,58,0.267281106,1,17.66388889,324.213,118.1724138,134,69.87951807228916,25,3762069,210
219,1113,3762149,2,5,12,36,4685202,58,180,4.388888889,33,0.183333333,1,11.14222222,88.988,77.27272727,122,56.896551724137936,25,3762149,148
220,1112,3771362,2,5,18,7,3829963,42,55,4.333333333,31,0.563636364,1,9.7225,157.27,107.483871,13,73.80952380952381,11,3771362,108
221,677,3772692,3,6,4,42,5408281,52,97,4.208333333,39,0.402061856,1,10.25527778,171.597,101.8205128,45,75.0,13,3772692,147
222,2749,3785380,1,1,12,4,4617101,17,18,4.0,12,0.666666667,1,2.9936111110000003,54.64,102.8333333,1,70.58823529411767,5,3785380,24
223,2352,3798866,5,2,9,34,4931383,7,29,5.0,5,0.172413793,1,2.196388889,29.689,127.6,22,71.42857142857143,2,3798866,46
224,1111,3801157,1,5,7,37,5390069,19,44,4.0,13,0.295454545,1,2.596944444,52.354,93.23076923,25,68.42105263157895,6,3801157,51
225,1933,3801331,1,3,11,14,4598123,12,25,5.0,6,0.24,1,2.1475,39.063,128.0,13,50.0,6,3801331,19
226,676,3804886,2,6,10,34,5263268,70,163,4.464285714,48,0.294478528,1,15.85,231.094,103.9791667,93,68.57142857142857,22,3804886,98
227,2351,3809961,4,2,18,1,5189074,18,45,4.25,9,0.2,1,2.0775,32.783,87.55555556,27,50.0,9,3809961,63
228,1539,3810107,1,4,8,52,5082082,38,64,4.588235294,30,0.46875,1,7.733888889,152.19899999999996,109.9,26,78.94736842105263,8,3810107,139
229,2748,3812874,1,1,13,0,4146461,3,10,5.0,3,0.3,1,0.638055556,11.805,93.66666667,7,100.0,0,3812874,5
230,278,3813528,1,7,18,33,3342501,56,201,4.533333333,25,0.124378109,1,6.695833333,120.305,125.32,145,44.64285714285715,31,3813528,90
231,1932,3813743,4,3,17,32,4147787,18,33,4.0,11,0.333333333,1,2.764166667,47.755,98.81818182,15,61.111111111111114,7,3813743,59
232,277,3820335,6,7,16,30,4679189,17,117,4.4,9,0.076923077,1,0.369722222,23.877,77.66666667,100,52.941176470588246,8,3820335,32
233,2747,3820817,1,1,10,27,4826519,2,5,4.307563701,1,0.2,0,0.214722222,3.836,88.0,3,50.0,1,3820817,5
234,1931,3820852,1,3,11,11,5033215,13,93,5.0,4,0.043010753,1,1.105,15.693,88.75,80,30.76923076923077,9,3820852,116
235,1538,3820991,7,4,17,12,4336389,29,96,4.0,22,0.229166667,1,2.9961111110000003,54.646,72.13636364,67,75.86206896551724,7,3820991,76
236,1110,3821690,1,5,14,16,5220296,43,232,4.857142857,12,0.051724138,1,3.499722222,50.995,96.66666667,189,27.90697674418605,31,3821690,15
237,1109,3823863,4,5,19,14,4874575,19,42,4.214285714,16,0.380952381,1,4.471111111,82.156,114.9375,23,84.21052631578947,3,3823863,63
238,1537,3827325,1,4,15,0,4336349,44,63,3.833333333,28,0.444444444,1,6.0775,96.03,85.0,19,63.63636363636363,16,3827325,133
239,2746,3827930,3,1,8,32,3911490,4,4,4.0,3,0.75,0,0.520555556,9.625,78.33333333,0,75.0,1,3827930,50
240,1108,3832175,2,5,18,30,5082639,47,112,4.266666667,31,0.276785714,1,8.735,143.154,103.0322581,65,65.95744680851064,16,3832175,134
241,1930,3832925,2,3,12,40,5172067,43,57,4.533333333,28,0.49122807,1,5.645,100.331,86.07142857,14,65.11627906976744,15,3832925,234
242,1929,3834479,4,3,17,17,3985734,14,15,4.5,9,0.6,1,2.581111111,36.927,93.77777778,1,64.28571428571429,5,3834479,24
243,675,3837162,2,6,9,45,4064943,78,189,4.47826087,47,0.248677249,1,15.76111111,263.434,117.106383,111,60.256410256410255,31,3837162,231
244,1536,3838783,1,4,16,38,5309278,27,32,4.1875,26,0.8125,1,5.570555556,118.318,99.80769231,5,96.29629629629628,1,3838783,52
245,1928,3838939,2,3,17,23,4372939,13,20,4.571428571,11,0.55,1,2.597222222,50.528,102.8181818,7,84.61538461538461,2,3838939,47
246,2350,3840723,2,2,13,13,3866088,5,16,4.0,1,0.0625,1,0.239166667,5.24,109.0,11,20.0,4,3840723,4
247,1107,3842575,4,5,23,3,5396281,38,74,4.444444444,28,0.378378378,1,7.692777778,142.22899999999996,112.3214286,36,73.68421052631578,10,3842575,56
248,276,3849192,2,7,18,27,4772789,32,174,4.333333333,13,0.07471264400000001,1,4.278888889,66.688,109.4615385,142,40.625,19,3849192,31
249,1535,3849877,5,4,14,11,4731110,7,33,4.0,5,0.151515152,1,0.867222222,16.516,81.2,26,71.42857142857143,2,3849877,23
250,275,3850962,1,7,10,30,4447912,59,114,4.434782609,47,0.4122807020000001,1,11.53666667,230.291,107.8297872,55,79.66101694915254,12,3850962,236
251,674,3854963,5,6,6,45,4987531,59,260,4.458333333,44,0.16923076899999998,1,9.870555556000001,197.782,99.84090909,201,74.57627118644069,15,3854963,183
252,673,3864586,2,6,16,38,4564848,46,220,3.285714286,10,0.045454545,1,1.945277778,28.943,79.4,174,21.73913043478261,36,3864586,18
253,1106,3865589,2,5,17,40,3672709,130,289,4.41509434,101,0.349480969,1,28.13638889,509.846,109.4752475,159,77.69230769230771,29,3865589,364
254,2349,3867133,7,2,22,1,4861095,4,12,4.307563701,1,0.083333333,0,0.043333333,0.21600000000000005,45.0,8,25.0,3,3867133,1
255,1927,3868092,1,3,11,45,5189444,47,106,4.653846154,39,0.367924528,1,9.986388889,157.053,91.8974359,59,82.97872340425532,8,3868092,263
256,2745,3868681,1,1,18,24,3056266,1,1,5.0,1,1.0,1,0.5116666670000001,8.152999999999999,152.0,0,100.0,0,3868681,2
257,1926,3870107,1,3,14,39,3513320,24,39,4.4,16,0.41025641,1,3.715277778,56.069,85.3125,15,66.66666666666666,8,3870107,162
258,1105,3876324,2,5,18,20,3782389,79,108,4.294117647,40,0.37037037,1,8.921388889,135.983,83.95,29,50.63291139240506,39,3876324,102
259,274,3876668,5,7,15,4,4347059,102,419,4.363636364,47,0.112171838,1,7.683888888999999,147.278,84.10638298,317,46.07843137254902,55,3876668,97
260,1104,3876827,1,5,11,31,4508259,60,127,4.44,46,0.362204724,1,9.245555556000001,139.118,76.93478261,67,76.66666666666667,14,3876827,147
261,1925,3878003,2,3,13,34,3046568,68,104,4.466666667,34,0.326923077,1,6.150277778,118.863,85.5,36,50.0,34,3878003,188
262,2744,3883737,2,1,10,30,4513270,1,20,4.307563701,1,0.05,1,0.4625,6.941,134.0,19,100.0,0,3883737,26
263,2743,3884100,1,1,9,25,3207144,2,19,4.0,1,0.052631579000000005,1,0.0,8.552,158.0,17,50.0,1,3884100,4
264,1103,3886324,5,5,13,44,5239080,55,144,4.0,39,0.270833333,1,11.89166667,180.933,104.974359,89,70.9090909090909,16,3886324,168
265,672,3887018,1,6,16,49,5310790,58,85,4.421052632,46,0.541176471,1,13.62222222,200.46,97.7173913,27,79.3103448275862,12,3887018,168
266,1924,3891107,2,3,16,57,4265466,14,17,4.5,9,0.529411765,1,2.745277778,39.191,96.11111111,3,64.28571428571429,5,3891107,31
267,2742,3891358,2,1,13,29,4419794,6,36,4.307563701,1,0.027777778,1,0.196388889,5.232,108.0,30,16.666666666666664,5,3891358,23
268,1102,3893740,7,5,14,41,3998370,31,52,3.636363636000001,24,0.461538462,1,5.840833333,92.2,90.20833333,21,77.4193548387097,7,3893740,67
269,1534,3894433,7,4,15,20,5132250,10,130,4.5,5,0.038461538,1,1.235555556,16.593,84.4,120,50.0,5,3894433,11
270,671,3896826,3,6,9,48,4363840,99,206,4.380952381,42,0.203883495,1,10.25888889,167.27599999999995,93.64285714,107,42.42424242424242,57,3896826,150
271,2741,3899789,2,1,17,47,5287899,3,15,4.666666667,3,0.2,1,0.7797222220000001,11.972,102.3333333,12,100.0,0,3899789,9
272,1101,3903211,6,5,17,59,5071804,27,41,4.75,22,0.5365853660000001,1,5.595555556,115.124,117.0454545,14,81.48148148148148,5,3903211,25
273,2348,3904462,5,2,12,15,5371613,3,19,5.0,2,0.105263158,1,0.000277778,11.885,123.5,16,66.66666666666666,1,3904462,13
274,2740,3905537,5,1,14,5,5302028,6,12,4.0,4,0.333333333,1,1.4444444440000002,23.78,119.75,6,66.66666666666666,2,3905537,72
275,1100,3906430,5,5,18,40,3069501,26,75,4.25,12,0.16,1,4.240833333,83.051,136.91666669999998,49,46.153846153846146,14,3906430,13
276,2739,3907489,7,1,9,33,4577428,4,12,5.0,3,0.25,1,0.6980555559999999,17.792,124.3333333,8,75.0,1,3907489,3
277,2738,3910561,2,1,18,21,3048501,1,11,5.0,1,0.090909091,1,0.35861111100000004,4.632,107.0,10,100.0,0,3910561,4
278,2737,3914202,7,1,17,26,5376518,9,15,5.0,5,0.333333333,1,0.957777778,17.259,86.6,6,55.555555555555564,4,3914202,38
279,670,3916755,1,6,10,29,4276871,35,57,4.454545455,22,0.3859649120000001,1,5.808888889,100.139,101.3181818,22,62.85714285714285,13,3916755,104
280,2347,3917460,3,2,12,21,4745875,9,15,2.5,5,0.333333333,1,2.48,31.355,127.8,6,55.555555555555564,4,3917460,27
281,1923,3918252,2,3,6,21,4535569,19,72,4.25,15,0.208333333,1,4.0033333330000005,69.943,105.2,53,78.94736842105263,4,3918252,106
282,1533,3918668,2,4,13,51,4616121,28,66,4.666666667,19,0.287878788,1,5.243611111,77.016,93.47368421,38,67.85714285714286,9,3918668,91
283,2736,3919989,5,1,16,30,4500073,9,16,5.0,6,0.375,1,2.343611111,35.131,123.8333333,7,66.66666666666666,3,3919989,68
284,1099,3920495,4,5,19,29,5063587,32,186,3.9,17,0.091397849,1,5.4025,94.932,115.6470588,154,53.125,15,3920495,107
285,2735,3934861,2,1,21,44,3790004,1,1,4.0,1,1.0,1,0.29361111100000004,6.9929999999999986,148.0,0,100.0,0,3934861,5
286,669,3936119,1,6,7,19,4512835,191,378,4.209302326,101,0.267195767,1,27.31972222,534.73,110.990099,187,52.879581151832454,90,3936119,250
287,2346,3936414,2,2,17,12,5369526,12,31,4.0,7,0.225806452,1,2.493611111,40.798,124.5714286,19,58.33333333333334,5,3936414,7
288,668,3936971,2,6,9,47,5325454,29,211,5.0,8,0.037914692,1,2.141944444,37.697,106.75,182,27.58620689655172,21,3936971,28
289,2734,3938060,7,1,17,19,3969908,4,10,5.0,4,0.4,1,1.304444444,30.363000000000003,143.75,6,100.0,0,3938060,119
290,1098,3941874,4,5,16,34,4366558,27,70,5.0,10,0.14285714300000002,1,1.625277778,31.051,81.2,43,37.03703703703704,17,3941874,41
291,273,3943399,2,7,10,13,5187418,30,88,4.2,12,0.13636363599999998,1,4.274166667,73.503,126.5833333,58,40.0,18,3943399,84
292,2345,3944425,2,2,15,24,4092705,2,24,4.0,1,0.041666667,1,0.114166667,2.9,74.0,22,50.0,1,3944425,6
293,2733,3944494,6,1,9,14,3532664,1,4,4.0,1,0.25,1,0.898055556,10.588,201.0,3,100.0,0,3944494,27
294,1097,3944836,5,5,20,5,4478389,39,55,4.1875,33,0.6,1,8.197222222,144.005,99.96969697,16,84.61538461538461,6,3944836,192
295,2732,3945720,2,1,19,17,4884720,4,20,5.0,4,0.2,1,1.552777778,28.113000000000003,133.75,16,100.0,0,3945720,15
296,1922,3945768,3,3,21,7,3520883,25,47,4.666666667,16,0.34042553200000003,1,5.8786111110000006,97.701,122.625,22,64.0,9,3945768,179
297,667,3946079,1,6,8,6,5384113,60,142,3.923076923,33,0.232394366,1,9.170277777999999,135.24,94.39393939,82,55.00000000000001,27,3946079,137
298,1532,3946994,5,4,6,43,4673324,35,67,4.571428571,30,0.447761194,1,5.903888889,133.11,106.3666667,32,85.71428571428571,5,3946994,147
299,666,3951792,2,6,9,26,4322127,108,147,4.205128205,74,0.503401361,1,19.02027778,361.31,118.6756757,39,68.51851851851852,34,3951792,282
300,665,3952989,7,6,6,49,3522510,40,79,4.666666667,22,0.278481013,1,4.985555556,72.913,82.77272727,39,55.00000000000001,18,3952989,75
301,272,3954133,4,7,1,16,5057417,104,148,4.380952381,54,0.364864865,1,10.98111111,269.393,152.462963,44,51.92307692307693,50,3954133,167
302,1921,3956036,4,3,18,7,3366418,10,14,4.6,8,0.571428571,1,2.081388889,33.997,95.875,4,80.0,2,3956036,48
303,2731,3960338,3,1,16,56,5312074,3,11,4.307563701,1,0.090909091,0,0.219444444,3.34,80.0,8,33.33333333333333,2,3960338,2
304,1920,3961063,1,3,16,52,5115214,33,53,4.4,6,0.113207547,1,2.066666667,33.055,111.6666667,20,18.181818181818183,27,3961063,50
305,2344,3961795,2,2,6,20,3091607,7,9,5.0,6,0.666666667,1,2.053055556,37.707,122.8333333,2,85.71428571428571,1,3961795,20
306,2730,3962188,4,1,19,24,4709693,3,4,4.0,3,0.75,1,0.794166667,17.865,136.0,1,100.0,0,3962188,3
307,1531,3967187,2,4,16,10,4944639,22,33,4.5,11,0.333333333,1,3.0625,52.644,103.5454545,11,50.0,11,3967187,38
308,1530,3968305,2,4,23,4,3075435,15,17,4.833333333,12,0.705882353,1,1.7516666669999998,45.745,100.0833333,2,80.0,3,3968305,76
309,1919,3969754,5,3,8,54,4559922,30,77,4.0,20,0.25974026,1,4.783888889,77.968,91.7,47,66.66666666666666,10,3969754,125
310,1529,3970204,3,4,10,19,5300496,26,60,4.6,10,0.166666667,1,3.3230555560000004,68.922,140.6,34,38.46153846153847,16,3970204,57
311,2729,3973221,4,1,18,43,4824957,1,1,5.0,1,1.0,1,0.3525,5.829,129.0,0,100.0,0,3973221,3
312,1918,3978052,1,3,11,48,4116467,8,116,4.0,6,0.051724138,1,1.362777778,24.478,95.83333333,108,75.0,2,3978052,31
313,271,3978167,1,7,9,29,3518252,69,137,4.55,47,0.34306569299999995,1,11.67277778,200.864,99.9787234,68,68.11594202898551,22,3978167,154
314,664,3980110,4,6,18,21,4761024,22,119,3.833333333,14,0.117647059,1,4.237777778,62.538,104.8571429,97,63.63636363636363,8,3980110,69
315,1096,3980730,1,5,8,15,5305967,11,224,4.307563701,2,0.008928571,1,0.433888889,9.713,109.5,213,18.181818181818183,9,3980730,8
316,1095,3981274,7,5,18,6,5170531,18,30,4.6,8,0.266666667,1,8.355,52.57,131.5,12,44.444444444444436,10,3981274,18
317,270,3983314,3,7,10,46,4005809,64,79,4.318181818,48,0.607594937,1,10.08,181.908,88.41666667,15,75.0,16,3983314,197
318,1917,3990952,5,3,15,24,4147119,35,46,4.375,33,0.7173913040000001,1,8.065277777999999,147.685,100.4848485,11,94.28571428571428,2,3990952,126
319,1916,3990972,4,3,9,16,4663544,6,76,4.0,2,0.026315789,1,0.7019444440000001,14.059,135.5,70,33.33333333333333,4,3990972,8
320,1528,3994444,1,4,17,6,3481302,11,68,4.0,8,0.117647059,1,42.08833333,30.37,90.0,57,72.72727272727273,3,3994444,9
321,2343,3994570,4,2,14,50,4186142,4,17,3.0,3,0.176470588,1,0.351944444,4.629,54.66666667,13,75.0,1,3994570,3
322,1915,3996627,7,3,13,38,4048998,6,11,1.5,4,0.363636364,1,1.323055556,19.139,103.25,5,66.66666666666666,2,3996627,9
323,2342,3996797,2,2,18,16,3830398,13,22,5.0,9,0.409090909,1,2.593333333,48.608,117.8888889,9,69.23076923076923,4,3996797,89
324,2728,3998260,3,1,13,0,4391825,5,6,5.0,1,0.166666667,1,0.259444444,5.694,115.0,1,20.0,4,3998260,5
325,1914,3998369,3,3,11,51,5410621,25,32,4.1428571430000005,13,0.40625,1,2.725277778,40.787,78.07692308,7,52.0,12,3998369,66
326,2341,4001814,7,2,9,11,4534436,9,31,4.75,8,0.258064516,1,2.668611111,51.332,128.25,22,88.8888888888889,1,4001814,32
327,1094,4003050,3,5,9,17,4916181,14,39,4.5,9,0.230769231,1,2.503055556,56.87,128.11111110000002,25,64.28571428571429,5,4003050,87
328,1093,4004192,5,5,11,15,3541003,26,57,4.0,16,0.280701754,1,4.205555556,81.429,109.6875,31,61.53846153846154,10,4004192,60
329,1913,4004354,4,3,18,20,4577428,33,75,4.076923077,23,0.306666667,1,6.6736111110000005,94.49,95.95652174,42,69.6969696969697,10,4004354,121
330,2727,4005819,7,1,19,9,5308399,3,5,4.307563701,1,0.2,1,0.398055556,9.564,173.0,2,33.33333333333333,2,4005819,1
331,1092,4007229,5,5,9,45,5236829,12,64,4.166666667,8,0.125,1,2.579444444,44.291,118.5,52,66.66666666666666,4,4007229,61
332,2726,4008445,1,1,11,31,4192769,1,11,5.0,1,0.090909091,1,0.27055555600000003,5.05,122.0,10,100.0,0,4008445,3
333,2340,4009983,4,2,19,19,4488467,4,10,5.0,3,0.3,1,0.381944444,9.188,83.66666667,6,75.0,1,4009983,49
334,1091,4011552,2,5,17,17,4820717,36,65,4.0,31,0.476923077,1,7.943888889,142.371,103.0967742,29,86.1111111111111,5,4011552,65
335,663,4012859,3,6,17,55,5068974,71,354,3.666666667,20,0.056497175,1,5.939166667,94.146,102.2,283,28.169014084507047,51,4012859,126
336,2725,4012943,4,1,17,15,4895100,1,1,5.0,1,1.0,1,0.202222222,3.54,81.0,0,100.0,0,4012943,10
337,2724,4013798,7,1,9,50,4898352,25,35,4.454545455,23,0.6571428570000001,1,3.968055556,94.655,92.47826087,10,92.0,2,4013798,128
338,1527,4013916,5,4,17,17,5142856,16,49,4.1428571430000005,12,0.244897959,1,3.886388889,62.255,114.75,33,75.0,4,4013916,71
339,269,4016310,4,7,18,11,4600120,67,114,4.363636364,23,0.201754386,1,0.477222222,19.082,51.86956522,47,34.328358208955216,44,4016310,55
340,2339,4018319,4,2,13,42,5172591,2,7,4.307563701,2,0.28571428600000004,1,0.738055556,13.57,131.5,5,100.0,0,4018319,2
341,2338,4019859,2,2,17,48,4874575,12,34,4.0,2,0.05882352900000001,1,0.633055556,7.171,88.0,22,16.666666666666664,10,4019859,48
342,1526,4020072,4,4,13,2,3660424,13,53,5.0,5,0.094339623,1,2.294722222,38.884,146.6,40,38.46153846153847,8,4020072,28
343,2723,4020164,2,1,10,35,4937294,3,8,3.5,3,0.375,1,0.7505555559999999,8.821,74.0,5,100.0,0,4020164,18
344,1525,4020783,2,4,8,54,3733782,31,79,3.4,14,0.17721519,1,4.408333333,89.522,128.7857143,48,45.16129032258064,17,4020783,103
345,1090,4021044,3,5,19,14,4556249,13,61,5.0,5,0.081967213,1,1.3902777780000002,25.703000000000007,112.6,48,38.46153846153847,8,4021044,65
346,662,4021572,2,6,15,38,4536964,65,121,4.25,39,0.32231405,1,8.938611111,179.74900000000005,103.6923077,56,60.0,26,4021572,161
347,268,4024081,5,7,12,4,4962826,67,625,4.333333333,25,0.04,1,4.427222222,67.71300000000001,75.36,558,37.3134328358209,42,4024081,98
348,2722,4027388,2,1,18,51,3064951,1,3,5.0,1,0.333333333,1,0.549166667,12.47,217.0,2,100.0,0,4027388,3
349,661,4027413,7,6,14,20,4128048,65,195,4.695652174,32,0.164102564,1,9.772777778,205.612,137.375,130,49.230769230769226,33,4027413,186
350,2721,4027867,3,1,8,42,4100319,5,11,5.0,3,0.272727273,1,1.183888889,24.231,152.33333330000005,6,60.0,2,4027867,3
351,660,4027965,5,6,19,41,4977748,35,60,4.4,28,0.466666667,1,6.072222222000001,118.013,96.78571429,25,80.0,7,4027965,188
352,659,4028017,6,6,14,53,5397504,60,96,4.363636364,43,0.4479166670000001,1,6.622777778,123.896,77.37209302,36,71.66666666666667,17,4028017,177
353,267,4028165,2,7,21,35,5313801,55,308,4.714285714,13,0.042207792,1,2.730277778,68.885,123.6923077,253,23.63636363636364,42,4028165,75
354,2337,4029348,2,2,11,56,4086936,3,9,5.0,1,0.111111111,1,0.163888889,5.445,112.0,6,33.33333333333333,2,4029348,14
355,1089,4029834,2,5,17,40,4860112,31,57,4.4,9,0.15789473699999998,1,0.005,16.418,68.22222222,26,29.032258064516128,22,4029834,54
356,2720,4030144,3,1,9,43,3826247,3,11,4.307563701,2,0.181818182,1,1.046666667,1.682,48.0,8,66.66666666666666,1,4030144,14
357,2719,4032416,6,1,11,55,5259985,5,9,5.0,1,0.111111111,1,0.4866666670000001,2.407,66.0,4,20.0,4,4032416,6
358,2718,4033894,2,1,20,7,4168504,3,6,5.0,3,0.5,1,0.531111111,12.243,91.33333333,3,100.0,0,4033894,14
